code_commune,rain_24,average_celsius,average_wind,datetime,num_risque_jo,lib_risque_jo,duration_days
17268,15.4,11.7,6.9,1999-12-25,60.0,Mouvement de Terrain,4
17268,0.2,8.0,1.5,2000-11-10,54.0,Inondations et/ou Coulées de Boue,1
17268,1.8,10.7,6.0,2010-02-27,60.0,Mouvement de Terrain,2
17268,1.8,10.7,6.0,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17268,1.8,10.7,6.0,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17268,13.4,11.9,7.7,2021-02-01,54.0,Inondations et/ou Coulées de Boue,8
17283,2.6,10.4,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17283,2.6,10.4,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17283,2.6,10.4,,2010-02-27,60.0,Mouvement de Terrain,2
17300,43.4,17.3,1.3,1987-08-24,54.0,Inondations et/ou Coulées de Boue,0
17300,32.2,17.8,3.2,1987-08-24,54.0,Inondations et/ou Coulées de Boue,0
17300,63.0,18.8,6.4,1999-09-29,54.0,Inondations et/ou Coulées de Boue,1
17300,9.6,11.6,9.4,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17300,9.6,11.6,9.4,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17300,9.6,11.6,9.4,1999-12-25,60.0,Mouvement de Terrain,4
17300,44.8,8.3,5.3,2001-01-01,54.0,Inondations et/ou Coulées de Boue,0
17300,33.0,8.5,7.4,2001-01-01,54.0,Inondations et/ou Coulées de Boue,0
17300,3.0,11.4,5.4,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17300,3.0,11.4,5.4,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17300,3.0,11.4,5.4,2010-02-27,60.0,Mouvement de Terrain,2
17300,3.2,11.4,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17300,3.2,11.4,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17300,3.2,11.4,,2010-02-27,60.0,Mouvement de Terrain,2
17303,6.3,6.07,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17303,8.0,8.87,,1995-01-17,54.0,Inondations et/ou Coulées de Boue,14
17303,21.3,10.53,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17303,21.3,10.53,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17303,21.3,10.53,,1999-12-25,60.0,Mouvement de Terrain,4
17303,5.0,13.32,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17303,5.0,13.32,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17303,5.0,13.32,,2010-02-27,60.0,Mouvement de Terrain,2
17303,18.2,12.06,,2019-12-23,54.0,Inondations et/ou Coulées de Boue,2
17303,14.0,11.79,,2020-03-05,54.0,Inondations et/ou Coulées de Boue,2
17306,38.0,14.9,7.5,1993-09-14,54.0,Inondations et/ou Coulées de Boue,0
17306,35.2,16.5,5.3,1993-10-11,54.0,Inondations et/ou Coulées de Boue,1
17306,6.0,11.5,6.7,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17306,33.8,26.0,3.3,1994-07-30,54.0,Inondations et/ou Coulées de Boue,1
17306,14.6,12.0,7.9,1995-12-22,68.0,Chocs Mécaniques liés à l'action des Vagues,1
17306,46.6,21.7,2.2,1999-07-28,54.0,Inondations et/ou Coulées de Boue,0
17306,14.6,11.4,10.0,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17306,14.6,11.4,10.0,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17306,14.6,11.4,10.0,1999-12-25,60.0,Mouvement de Terrain,4
17306,20.0,29.0,2.9,2006-07-16,54.0,Inondations et/ou Coulées de Boue,0
17306,2.2,11.1,9.6,2010-02-27,60.0,Mouvement de Terrain,2
17306,2.2,11.1,9.6,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17306,2.2,11.1,9.6,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17306,11.2,8.8,9.5,2014-03-03,68.0,Chocs Mécaniques liés à l'action des Vagues,1
17308,11.2,11.8,9.2,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17308,11.2,11.8,9.2,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17308,11.2,11.8,9.2,1999-12-25,60.0,Mouvement de Terrain,4
17308,39.2,10.1,8.1,2000-11-05,61.0,Inondations Remontée Nappe,1
17308,1.6,11.4,7.2,2010-02-27,60.0,Mouvement de Terrain,2
17308,1.6,11.4,7.2,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17308,1.6,11.4,7.2,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17308,3.8,19.0,4.4,2013-06-17,54.0,Inondations et/ou Coulées de Boue,0
17318,7.2,10.53,15.4,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17318,7.2,10.53,15.4,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17318,7.2,10.53,15.4,1999-12-25,60.0,Mouvement de Terrain,4
17318,3.4,13.32,9.3,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17318,3.4,13.32,9.3,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17318,3.4,13.32,9.3,2010-02-27,60.0,Mouvement de Terrain,2
17323,9.3,11.6,8.5,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17323,5.0,12.4,16.0,1995-12-22,68.0,Chocs Mécaniques liés à l'action des Vagues,1
17323,5.2,12.5,13.0,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17323,5.2,12.5,13.0,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17323,5.2,12.5,13.0,1999-12-25,60.0,Mouvement de Terrain,4
17323,7.8,11.9,8.9,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17323,7.8,11.9,8.9,2010-02-27,60.0,Mouvement de Terrain,2
17323,7.8,11.9,8.9,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17339,15.0,10.1,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17339,15.2,11.5,5.4,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17339,15.2,11.5,5.4,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17339,15.2,11.5,5.4,1999-12-25,60.0,Mouvement de Terrain,4
17339,3.6,11.4,6.5,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17339,3.6,11.4,6.5,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17339,3.6,11.4,6.5,2010-02-27,60.0,Mouvement de Terrain,2
17339,0.8,8.8,2.4,2023-12-05,54.0,Inondations et/ou Coulées de Boue,18
17347,11.6,6.07,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17347,12.8,10.53,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17347,12.8,10.53,,1999-12-25,60.0,Mouvement de Terrain,4
17347,12.8,10.53,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17347,2.8,13.32,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17347,2.8,13.32,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17347,2.8,13.32,,2010-02-27,60.0,Mouvement de Terrain,2
17348,57.0,15.67,,1993-06-08,54.0,Inondations et/ou Coulées de Boue,1
17353,8.0,11.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17353,8.0,11.8,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17353,8.0,11.8,,1999-12-25,60.0,Mouvement de Terrain,4
17353,3.0,10.8,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17353,3.0,10.8,,2010-02-27,60.0,Mouvement de Terrain,2
17353,3.0,10.8,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17396,3.5,13.32,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17396,3.5,13.32,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17396,3.5,13.32,,2010-02-27,60.0,Mouvement de Terrain,2
17415,22.2,19.5,1.7,1993-06-22,54.0,Inondations et/ou Coulées de Boue,0
17415,10.0,9.9,4.3,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17415,15.8,12.1,6.2,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17415,15.8,12.1,6.2,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17415,15.8,12.1,6.2,1999-12-25,60.0,Mouvement de Terrain,4
17415,0.4,6.7,6.2,2003-01-29,60.0,Mouvement de Terrain,0
17415,2.8,10.7,5.2,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17415,2.8,10.7,5.2,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17415,2.8,10.7,5.2,2010-02-27,60.0,Mouvement de Terrain,2
17415,68.9,14.4,4.0,2019-11-02,54.0,Inondations et/ou Coulées de Boue,1
17415,2.0,12.1,4.6,2021-02-03,54.0,Inondations et/ou Coulées de Boue,6
17415,1.4,9.0,2.0,2023-12-05,54.0,Inondations et/ou Coulées de Boue,18
17418,13.1,9.7,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17418,15.0,12.0,,1999-12-25,60.0,Mouvement de Terrain,4
17418,15.0,12.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17418,15.0,12.0,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17421,12.0,11.3,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17421,12.0,11.7,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17421,12.0,11.7,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17421,12.0,11.7,,1999-12-25,60.0,Mouvement de Terrain,4
17434,15.3,6.07,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17434,16.4,10.53,,1999-12-25,60.0,Mouvement de Terrain,4
17434,16.4,10.53,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17434,16.4,10.53,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17434,2.4,10.8,,2010-02-27,60.0,Mouvement de Terrain,2
17434,2.4,10.8,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17434,2.4,10.8,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
17448,8.5,10.8,,1993-12-30,54.0,Inondations et/ou Coulées de Boue,16
17448,13.0,12.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17448,13.0,12.0,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17448,13.0,12.0,,1999-12-25,60.0,Mouvement de Terrain,4
17451,11.5,11.2,,1999-12-25,60.0,Mouvement de Terrain,4
17451,11.5,11.2,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17451,11.5,11.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17469,17.0,11.7,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17469,17.0,11.7,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17469,17.0,11.7,,1999-12-25,60.0,Mouvement de Terrain,4
17477,12.5,11.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
17477,12.5,11.4,,1999-12-25,68.0,Chocs Mécaniques liés à l'action des Vagues,4
17477,12.5,11.4,,1999-12-25,60.0,Mouvement de Terrain,4
17477,2.4,10.2,,2010-02-27,60.0,Mouvement de Terrain,2
17477,2.4,10.2,,2010-02-27,68.0,Chocs Mécaniques liés à l'action des Vagues,2
17477,2.4,10.2,,2010-02-27,54.0,Inondations et/ou Coulées de Boue,2
18011,21.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18011,21.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18011,41.0,7.62,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18011,4.5,20.27,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,1
18015,21.0,9.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18015,21.0,9.0,,1999-12-25,60.0,Mouvement de Terrain,4
18015,29.8,7.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18015,29.8,7.6,,1999-12-25,60.0,Mouvement de Terrain,4
18015,51.2,6.7,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18015,52.4,6.6,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18015,41.4,19.6,1.9,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18023,14.4,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18023,14.4,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18023,10.6,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18023,1.8,20.78,,2016-06-01,54.0,Inondations et/ou Coulées de Boue,3
18033,14.8,8.9,9.8,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18033,14.8,8.9,9.8,1999-12-25,60.0,Mouvement de Terrain,4
18033,0.0,10.3,2.8,2001-05-07,54.0,Inondations et/ou Coulées de Boue,0
18033,79.0,19.1,3.1,2007-05-26,54.0,Inondations et/ou Coulées de Boue,0
18033,3.6,25.7,2.7,2008-07-31,54.0,Inondations et/ou Coulées de Boue,0
18033,4.3,18.4,2.4,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18033,7.9,13.0,3.0,2016-06-02,60.0,Mouvement de Terrain,0
18036,8.4,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18036,8.4,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18036,49.9,11.55,,2011-05-02,54.0,Inondations et/ou Coulées de Boue,0
18037,22.4,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18037,22.4,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18037,40.9,7.62,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18037,2.0,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18047,26.4,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18047,26.4,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18047,22.2,15.9,,2016-05-29,54.0,Inondations et/ou Coulées de Boue,3
18057,0.0,1.7,,1994-01-17,63.0,Glissement de Terrain,1
18057,14.2,8.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18057,14.2,8.4,,1999-12-25,60.0,Mouvement de Terrain,4
18066,21.6,22.2,,1997-08-16,54.0,Inondations et/ou Coulées de Boue,0
18066,14.2,8.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18066,14.2,8.8,,1999-12-25,60.0,Mouvement de Terrain,4
18083,17.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18083,17.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18083,45.0,11.18,,2001-04-30,54.0,Inondations et/ou Coulées de Boue,1
18083,33.9,14.48,,2018-06-07,54.0,Inondations et/ou Coulées de Boue,0
18087,13.3,8.2,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18087,13.3,8.2,,1999-12-25,60.0,Mouvement de Terrain,4
18087,15.0,8.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18087,15.0,8.4,,1999-12-25,60.0,Mouvement de Terrain,4
18087,21.8,7.4,,2001-05-05,54.0,Inondations et/ou Coulées de Boue,1
18087,21.9,7.3,,2001-05-05,54.0,Inondations et/ou Coulées de Boue,1
18087,2.0,19.0,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18092,15.2,8.2,9.4,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18092,15.2,8.2,9.4,1999-12-25,60.0,Mouvement de Terrain,4
18092,2.0,15.6,2.8,2016-06-01,54.0,Inondations et/ou Coulées de Boue,2
18097,16.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18097,16.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18097,10.0,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18103,8.8,8.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18103,8.8,8.5,,1999-12-25,60.0,Mouvement de Terrain,4
18103,32.0,16.7,,2000-05-07,54.0,Inondations et/ou Coulées de Boue,0
18103,29.1,18.5,,2000-05-10,54.0,Inondations et/ou Coulées de Boue,0
18103,56.1,24.9,,2001-08-15,54.0,Inondations et/ou Coulées de Boue,0
18103,0.3,18.1,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18110,14.5,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18110,14.5,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18110,0.0,2.1,,2003-12-05,54.0,Inondations et/ou Coulées de Boue,3
18110,4.0,23.25,,2016-06-02,54.0,Inondations et/ou Coulées de Boue,2
18116,23.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18116,23.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18116,6.9,23.25,,2016-06-02,54.0,Inondations et/ou Coulées de Boue,2
18117,31.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18117,31.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18117,75.4,20.27,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,0
18117,34.2,13.1,,2016-05-29,54.0,Inondations et/ou Coulées de Boue,1
18125,22.6,7.7,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18125,22.6,7.7,,1999-12-25,60.0,Mouvement de Terrain,4
18125,20.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18125,20.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18125,44.8,17.7,,2000-07-28,54.0,Inondations et/ou Coulées de Boue,0
18125,37.8,19.3,,2000-07-28,54.0,Inondations et/ou Coulées de Boue,0
18125,52.0,7.62,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18125,51.2,7.6,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,1
18125,23.0,20.27,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,1
18125,21.0,23.6,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,1
18125,0.4,5.6,1.4,2003-12-05,54.0,Inondations et/ou Coulées de Boue,3
18125,14.4,17.7,1.7,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18137,14.3,9.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18137,14.3,9.0,,1999-12-25,60.0,Mouvement de Terrain,4
18137,24.0,13.0,,2001-05-02,54.0,Inondations et/ou Coulées de Boue,3
18137,3.2,4.2,,2003-02-04,54.0,Inondations et/ou Coulées de Boue,2
18137,6.0,17.3,,2014-08-13,54.0,Inondations et/ou Coulées de Boue,0
18141,15.2,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18141,15.2,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18141,0.0,10.52,,2001-05-07,54.0,Inondations et/ou Coulées de Boue,2
18141,1.1,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18142,18.2,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18142,18.2,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18159,11.5,17.0,,1988-05-13,54.0,Inondations et/ou Coulées de Boue,3
18159,22.8,9.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18159,22.8,9.6,,1999-12-25,60.0,Mouvement de Terrain,4
18159,19.5,19.3,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18165,23.6,9.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18165,23.6,9.8,,1999-12-25,60.0,Mouvement de Terrain,4
18165,15.0,19.1,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18171,20.2,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18171,20.2,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18172,39.0,24.7,,1994-07-01,54.0,Inondations et/ou Coulées de Boue,0
18172,42.2,24.9,,1994-07-01,54.0,Inondations et/ou Coulées de Boue,0
18172,21.0,9.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18172,21.0,9.3,,1999-12-25,60.0,Mouvement de Terrain,4
18172,28.4,12.4,3.2,2016-05-31,54.0,Inondations et/ou Coulées de Boue,2
18172,29.0,12.6,,2016-05-31,54.0,Inondations et/ou Coulées de Boue,2
18175,13.0,8.4,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18175,13.0,8.4,,1999-12-25,60.0,Mouvement de Terrain,4
18175,12.2,9.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18175,12.2,9.0,,1999-12-25,60.0,Mouvement de Terrain,4
18181,14.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18181,14.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18181,1.0,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18183,17.2,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18183,17.2,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18187,21.0,7.6,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18187,21.0,7.6,,1999-12-25,60.0,Mouvement de Terrain,4
18190,15.0,8.9,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18190,15.0,8.9,,1999-12-25,60.0,Mouvement de Terrain,4
18190,73.5,17.9,,2011-05-02,54.0,Inondations et/ou Coulées de Boue,0
18190,65.0,11.55,,2011-05-02,54.0,Inondations et/ou Coulées de Boue,0
18197,22.2,9.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18197,22.2,9.3,,1999-12-25,60.0,Mouvement de Terrain,4
18197,30.2,11.4,,2001-04-30,54.0,Inondations et/ou Coulées de Boue,7
18218,15.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18218,15.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18218,0.3,7.5,,2001-05-06,54.0,Inondations et/ou Coulées de Boue,1
18218,14.0,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18223,15.4,8.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18223,15.4,8.3,,1999-12-25,60.0,Mouvement de Terrain,4
18223,14.2,20.3,,2001-07-23,54.0,Inondations et/ou Coulées de Boue,0
18223,24.6,23.1,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,0
18223,0.6,19.7,,2003-06-05,54.0,Inondations et/ou Coulées de Boue,0
18223,0.6,19.7,,2003-06-05,54.0,Inondations et/ou Coulées de Boue,0
18223,48.8,24.0,,2003-06-13,54.0,Inondations et/ou Coulées de Boue,0
18223,48.8,24.0,,2003-06-13,54.0,Inondations et/ou Coulées de Boue,0
18223,13.5,19.5,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18223,0.0,20.0,,2018-06-11,54.0,Inondations et/ou Coulées de Boue,0
18223,0.0,27.1,,2022-06-18,54.0,Inondations et/ou Coulées de Boue,2
18231,19.7,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18231,19.7,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18231,19.2,11.18,,2001-04-30,54.0,Inondations et/ou Coulées de Boue,6
18231,39.6,3.32,,2003-02-03,54.0,Inondations et/ou Coulées de Boue,1
18240,15.1,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18240,15.1,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18240,12.1,13.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18262,15.0,9.57,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18262,15.0,9.57,,1999-12-25,60.0,Mouvement de Terrain,4
18262,3.0,11.73,,2000-06-05,54.0,Inondations et/ou Coulées de Boue,0
18262,0.2,2.1,,2003-12-05,54.0,Inondations et/ou Coulées de Boue,3
18262,0.6,25.25,,2008-06-24,54.0,Inondations et/ou Coulées de Boue,0
18262,1.0,22.4,,2008-06-24,54.0,Inondations et/ou Coulées de Boue,0
18262,7.0,23.25,,2016-06-02,54.0,Inondations et/ou Coulées de Boue,2
18269,28.3,8.8,,1999-12-25,60.0,Mouvement de Terrain,4
18269,28.3,8.8,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18269,24.0,7.3,,1999-12-25,60.0,Mouvement de Terrain,4
18269,24.0,7.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18269,56.0,8.1,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,0
18269,56.4,7.2,,2001-03-13,54.0,Inondations et/ou Coulées de Boue,0
18269,48.0,23.7,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,1
18269,25.8,23.4,,2001-07-27,54.0,Inondations et/ou Coulées de Boue,1
18269,22.5,12.4,,2016-05-31,54.0,Inondations et/ou Coulées de Boue,2
18279,36.0,17.1,,1988-05-13,54.0,Inondations et/ou Coulées de Boue,3
18279,0.4,25.6,,1994-08-05,54.0,Inondations et/ou Coulées de Boue,4
18279,0.0,25.8,,1994-08-05,54.0,Inondations et/ou Coulées de Boue,4
18279,63.2,14.6,,1997-05-13,54.0,Inondations et/ou Coulées de Boue,0
18279,55.6,14.5,,1997-05-13,54.0,Inondations et/ou Coulées de Boue,0
18279,23.8,8.3,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18279,23.8,8.3,,1999-12-25,60.0,Mouvement de Terrain,4
18279,18.0,9.0,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
18279,18.0,9.0,,1999-12-25,60.0,Mouvement de Terrain,4
18279,0.0,11.5,,2001-05-04,54.0,Inondations et/ou Coulées de Boue,5
18279,2.8,12.0,,2001-05-04,54.0,Inondations et/ou Coulées de Boue,5
18279,2.7,18.6,,2016-05-28,54.0,Inondations et/ou Coulées de Boue,9
18279,0.0,27.6,,2022-06-18,54.0,Inondations et/ou Coulées de Boue,2
19010,23.2,7.55,,1990-02-14,54.0,Inondations et/ou Coulées de Boue,1
19010,78.1,23.55,,1992-09-21,54.0,Inondations et/ou Coulées de Boue,2
19010,11.6,8.2,3.2,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
19010,11.6,8.2,3.2,1999-12-25,60.0,Mouvement de Terrain,4
19010,114.6,16.5,1.7,2001-07-05,54.0,Inondations et/ou Coulées de Boue,0
19010,114.6,16.5,1.7,2001-07-05,54.0,Inondations et/ou Coulées de Boue,1
19010,114.6,16.5,1.7,2001-07-05,54.0,Inondations et/ou Coulées de Boue,1
19010,114.6,16.5,1.7,2001-07-05,54.0,Inondations et/ou Coulées de Boue,0
19010,17.8,10.7,2.3,2021-02-01,54.0,Inondations et/ou Coulées de Boue,1
19010,124.2,24.4,1.2,2021-09-14,54.0,Inondations et/ou Coulées de Boue,1
19015,0.8,7.9,,1993-12-27,63.0,Glissement de Terrain,4
19015,13.5,6.5,,1999-12-25,54.0,Inondations et/ou Coulées de Boue,4
19015,13.5,6.5,,1999-12-25,60.0,Mouvement de Terrain,4
19019,31.0,15.3,,1988-04-24,54.0,Inondations et/ou Coulées de Boue,0
19019,15.0,8.0,,1990-02-14,54.0,Inondations et/ou Coulées de Boue,1
19019,85.0,20.0,,1992-09-21,54.0,Inondations et/ou Coulées de Boue,2
19019,74.0,15.8,,1994-05-13,54.0,Inondations et/ou Coulées de Boue,1
