code_commune,rain_24,average_celsius,average_wind,datetime,risk_level,duration_days
29,8.8,7.5,5.5,1990-02-12,54.0,5
29,5.3,6.8,16.0,1990-02-12,54.0,5
29,13.8,4.8,16.0,1990-02-12,54.0,5
29,5.6,11.3,16.0,1990-02-14,54.0,0
29,37.8,17.1,14.2,1990-10-17,54.0,0
29,16.0,18.23,11.4,1991-07-04,54.0,2
29,58.4,17.5,4.6,1991-07-05,54.0,1
29,76.0,19.9,11.4,1991-07-05,54.0,1
29,30.0,11.0,16.8,1993-01-11,54.0,2
29,52.0,13.45,11.9,1993-06-08,54.0,1
29,10.5,20.6,11.9,1993-06-08,54.0,1
29,22.5,18.5,11.2,1994-08-09,54.0,0
29,39.4,17.8,3.6,1994-08-09,54.0,0
29,69.0,19.02,11.2,1994-08-09,54.0,0
29,73.6,19.3,11.2,1994-08-09,54.0,0
29,65.6,19.02,11.2,1994-08-09,54.0,0
29,0.6,8.5,3.3,1994-12-26,54.0,5
29,4.2,8.5,5.5,1994-12-26,54.0,5
29,6.0,11.0,16.8,1995-01-17,54.0,14
29,12.5,9.0,16.8,1995-01-17,54.0,14
29,17.4,9.8,9.4,1995-01-17,54.0,14
29,38.1,10.0,16.8,1995-01-17,54.0,14
29,25.5,7.36,16.8,1995-01-17,54.0,14
29,18.6,7.36,16.8,1995-01-17,54.0,14
29,24.2,9.4,9.2,1995-01-17,54.0,14
29,11.7,10.0,16.8,1995-01-17,54.0,14
29,13.2,9.8,10.0,1995-01-17,54.0,14
29,31.2,7.36,16.8,1995-01-17,54.0,14
29,14.0,11.0,16.8,1995-01-17,54.0,14
29,19.9,9.3,16.8,1995-01-17,54.0,14
29,23.0,9.1,16.8,1995-01-17,54.0,14
29,7.0,11.5,16.1,1995-01-17,54.0,14
29,18.4,9.8,10.7,1995-01-17,54.0,14
29,14.2,7.36,16.8,1995-01-17,54.0,14
29,21.5,7.36,16.8,1995-01-17,54.0,14
29,12.2,11.8,6.8,1995-01-17,54.0,14
29,16.0,7.36,16.8,1995-01-17,54.0,14
29,25.2,7.36,16.8,1995-01-17,54.0,14
29,17.0,6.8,16.8,1995-01-17,54.0,14
29,27.8,9.4,9.7,1995-01-17,54.0,14
29,0.4,5.4,16.5,1996-02-19,68.0,1
29,17.7,17.8,11.9,1998-06-05,54.0,0
29,44.6,17.1,7.5,1999-09-22,54.0,0
29,70.0,13.6,14.2,1999-10-23,54.0,1
29,9.4,11.0,14.7,1999-12-25,60.0,4
29,19.0,10.7,14.9,1999-12-25,54.0,4
29,17.6,8.8,14.7,1999-12-25,60.0,4
29,16.6,9.35,14.7,1999-12-25,54.0,4
29,21.6,9.6,8.8,1999-12-25,54.0,4
29,10.0,11.4,14.7,1999-12-25,54.0,4
29,15.0,9.9,14.7,1999-12-25,54.0,4
29,12.0,9.9,11.3,1999-12-25,54.0,4
29,17.8,9.35,14.7,1999-12-25,54.0,4
29,15.3,10.8,14.7,1999-12-25,54.0,4
29,20.6,9.5,14.7,1999-12-25,60.0,4
29,13.8,9.7,16.1,1999-12-25,54.0,4
29,27.6,9.4,14.7,1999-12-25,54.0,4
29,7.0,11.1,16.1,1999-12-25,54.0,4
29,17.4,9.0,9.1,1999-12-25,60.0,4
29,21.6,9.5,14.7,1999-12-25,54.0,4
29,16.3,9.35,14.7,1999-12-25,54.0,4
29,16.8,9.7,5.7,1999-12-25,54.0,4
29,35.9,9.35,14.7,1999-12-25,54.0,4
29,24.0,9.5,14.7,1999-12-25,54.0,4
29,16.2,9.3,8.5,1999-12-25,54.0,4
29,44.1,12.8,14.7,2000-12-11,54.0,2
29,34.0,12.9,11.6,2000-12-12,54.0,0
29,25.6,13.9,14.7,2000-12-12,54.0,0
29,25.6,14.3,7.4,2000-12-12,54.0,2
29,31.0,13.0,14.7,2000-12-12,54.0,0
29,45.0,12.2,10.6,2000-12-12,54.0,2
29,5.9,10.41,14.7,2000-12-13,54.0,1
29,63.5,9.09,14.7,2000-12-31,54.0,7
29,20.5,3.76,16.8,2001-01-05,54.0,0
29,12.3,8.01,16.8,2003-01-20,54.0,1
29,72.0,13.5,4.9,2004-07-07,54.0,1
29,19.0,8.9,15.0,2008-03-09,68.0,1
29,18.3,7.9,15.0,2008-03-09,68.0,1
29,20.2,8.5,7.1,2008-03-09,68.0,1
29,23.8,8.2,15.0,2008-03-09,68.0,1
29,18.8,8.7,5.3,2008-03-09,68.0,1
29,3.4,8.2,18.2,2008-03-10,68.0,0
29,4.0,8.7,21.4,2008-03-10,68.0,0
29,12.0,9.5,20.7,2008-03-10,68.0,1
29,0.4,16.7,3.4,2008-08-31,54.0,0
29,0.3,7.9,16.0,2010-02-28,68.0,0
29,1.2,11.25,16.0,2010-02-28,54.0,0
29,82.6,13.1,4.7,2011-10-24,54.0,0
29,57.6,11.4,9.8,2012-11-22,60.0,1
29,49.1,20.6,12.3,2013-09-28,54.0,0
29,58.9,8.8,14.7,2013-12-23,54.0,1
29,70.0,10.73,14.7,2013-12-23,54.0,1
29,35.4,8.7,14.7,2013-12-23,54.0,2
29,48.8,8.9,12.9,2013-12-23,61.0,15
29,55.6,9.1,14.7,2013-12-23,54.0,1
29,84.3,9.1,10.1,2013-12-23,54.0,1
29,4.1,5.3,14.7,2013-12-25,54.0,0
29,7.5,9.35,14.7,2013-12-25,54.0,0
29,10.9,8.3,6.3,2013-12-31,54.0,2
29,13.0,10.6,13.7,2014-01-03,68.0,3
29,29.0,10.2,16.8,2014-01-03,68.0,1
29,28.0,10.3,7.7,2014-01-03,68.0,2
29,14.3,7.5,8.6,2014-01-04,61.0,2
29,2.4,7.6,10.9,2014-02-01,68.0,4
29,1.0,8.5,16.0,2014-02-01,68.0,1
29,3.8,7.0,14.2,2014-02-01,68.0,1
29,0.6,7.3,9.0,2014-02-01,54.0,1
29,21.4,7.5,15.5,2014-02-04,68.0,1
29,7.0,8.7,16.2,2014-02-04,68.0,3
29,11.9,8.0,13.0,2014-02-04,68.0,1
29,37.2,9.4,11.8,2014-02-06,54.0,1
29,49.8,9.6,6.8,2014-02-06,68.0,1
29,10.7,7.1,16.0,2014-02-10,54.0,2
29,74.3,18.1,2.5,2018-06-03,54.0,0
29,63.1,14.31,11.9,2018-06-03,54.0,0
30,116.8,4.2,13.1,1987-02-11,54.0,2
30,115.0,4.2,13.1,1987-02-11,54.0,2
30,110.8,4.2,13.1,1987-02-11,54.0,2
30,99.3,10.4,5.8,1987-02-11,54.0,2
30,86.5,10.0,13.1,1987-02-11,54.0,2
30,77.5,22.5,10.9,1987-07-16,54.0,0
30,1.0,21.5,10.5,1987-08-24,54.0,0
30,4.0,22.62,10.5,1987-08-24,54.0,0
30,1.4,22.62,10.5,1987-08-24,54.0,0
30,1.0,22.62,10.5,1987-08-24,54.0,0
30,0.2,22.62,10.5,1987-08-24,54.0,0
30,1.7,22.62,10.5,1987-08-24,54.0,0
30,0.5,22.62,10.5,1987-08-24,54.0,0
30,2.6,21.0,10.5,1987-08-27,54.0,0
30,3.0,21.95,10.5,1987-08-27,54.0,0
30,1.3,21.95,10.5,1987-08-27,54.0,0
30,2.0,21.95,10.5,1987-08-27,54.0,0
30,0.0,21.95,10.5,1987-08-27,54.0,0
30,0.3,21.95,10.5,1987-08-27,54.0,0
30,1.0,21.95,10.5,1987-08-27,54.0,0
30,88.5,16.7,12.0,1987-10-29,54.0,0
30,108.0,14.8,12.0,1987-10-29,54.0,0
30,192.5,16.7,12.0,1987-10-29,54.0,0
30,125.2,15.0,12.0,1987-10-29,54.0,0
30,128.0,13.8,12.0,1987-10-29,54.0,0
30,18.0,16.4,12.0,1988-10-03,54.0,0
30,60.0,13.93,12.0,1988-10-03,54.0,0
30,15.0,18.0,12.0,1988-10-03,54.0,0
30,200.0,13.93,12.0,1988-10-03,54.0,0
30,136.0,13.93,12.0,1988-10-03,54.0,0
30,10.0,16.0,12.0,1988-10-03,54.0,0
30,47.3,15.5,12.0,1988-10-03,63.0,0
30,29.0,17.0,12.0,1988-10-03,63.0,0
30,8.8,15.3,12.0,1988-10-03,63.0,0
30,70.5,13.52,12.0,1988-10-11,54.0,0
30,55.3,17.8,12.0,1988-10-11,54.0,0
30,106.5,18.0,12.0,1988-10-11,54.0,0
30,97.0,17.8,12.0,1988-10-11,54.0,0
30,85.0,18.6,12.0,1988-10-11,54.0,0
30,141.5,15.23,12.0,1990-10-12,54.0,0
30,111.2,18.8,12.0,1990-10-12,54.0,0
30,98.2,19.6,12.0,1990-10-12,54.0,0
30,240.0,15.23,12.0,1990-10-12,54.0,0
30,129.5,15.23,12.0,1990-10-12,54.0,0
30,175.0,23.9,10.9,1991-07-30,54.0,1
30,59.0,20.9,11.0,1991-09-11,54.0,1
30,102.4,20.8,11.0,1991-09-11,54.0,1
30,306.0,16.38,11.0,1992-09-21,54.0,2
30,264.0,16.38,11.0,1992-09-21,54.0,2
30,200.0,15.6,11.0,1992-09-21,54.0,2
30,270.0,17.5,11.0,1992-09-21,54.0,2
30,192.0,16.0,11.0,1992-09-21,54.0,2
30,109.7,14.0,11.0,1992-09-21,54.0,2
30,212.4,15.8,11.0,1992-09-21,54.0,2
30,4.3,21.3,11.0,1992-09-21,54.0,2
30,119.0,16.38,11.0,1992-09-21,54.0,2
30,250.0,16.38,11.0,1992-09-21,54.0,2
30,215.3,16.38,11.0,1992-09-21,54.0,2
30,93.6,16.38,11.0,1992-09-21,54.0,2
30,202.8,16.38,11.0,1992-09-21,54.0,2
30,199.0,17.0,11.0,1992-09-21,54.0,2
30,255.5,16.38,11.0,1992-09-21,54.0,2
30,2.5,17.7,11.0,1992-09-21,54.0,2
30,152.6,17.0,11.0,1992-09-21,54.0,2
30,61.0,17.6,11.0,1992-09-21,54.0,2
30,141.0,16.38,11.0,1993-09-22,54.0,3
30,215.0,16.38,11.0,1993-09-22,54.0,3
30,200.0,19.9,11.0,1993-09-22,54.0,3
30,301.2,18.7,4.3,1993-09-22,54.0,3
30,30.0,21.0,11.0,1993-09-22,54.0,3
30,186.5,16.38,11.0,1993-09-22,54.0,3
30,227.2,16.38,11.0,1993-09-22,54.0,3
30,143.9,20.5,11.0,1993-09-22,54.0,3
30,225.1,18.6,11.0,1993-09-22,54.0,3
30,106.7,19.5,11.0,1993-09-22,54.0,3
30,13.6,6.0,3.4,1994-01-07,54.0,8
30,0.8,6.3,4.1,1994-01-07,54.0,8
30,77.0,13.8,11.0,1994-09-22,54.0,3
30,38.0,18.0,4.5,1994-09-22,54.0,3
30,100.0,16.5,12.0,1994-10-19,54.0,2
30,80.0,11.5,12.0,1994-10-19,54.0,2
30,16.9,12.7,12.0,1994-10-19,54.0,2
30,5.6,13.9,4.8,1994-10-19,54.0,2
30,152.5,12.0,12.0,1994-10-19,54.0,2
30,93.0,14.3,12.0,1994-10-19,54.0,2
30,264.0,11.0,12.0,1994-10-19,54.0,2
30,182.4,15.6,12.0,1994-10-19,54.0,2
30,52.0,10.5,12.0,1994-10-19,54.0,2
30,17.8,14.9,7.0,1994-10-19,54.0,2
30,80.0,15.6,12.0,1994-10-19,54.0,2
30,57.5,11.6,12.0,1994-10-19,54.0,2
30,173.2,15.6,12.0,1994-10-19,54.0,2
30,29.0,15.6,12.0,1994-10-19,54.0,2
30,239.0,12.5,12.0,1994-10-19,54.0,2
30,76.6,13.6,12.0,1994-10-19,54.0,2
30,88.0,13.0,12.0,1994-10-19,54.0,2
30,49.0,12.8,1.8,1994-10-19,54.0,1
30,52.7,11.13,12.9,1994-11-03,54.0,4
30,134.0,14.5,12.9,1994-11-03,54.0,4
30,6.4,11.13,12.9,1994-11-03,54.0,4
30,20.0,16.5,12.9,1994-11-03,54.0,4
30,78.0,12.0,12.9,1994-11-03,54.0,4
30,41.2,11.13,12.9,1994-11-03,54.0,4
30,130.0,13.8,12.9,1994-11-03,54.0,4
30,120.0,11.13,12.9,1994-11-03,54.0,4
30,38.0,11.13,12.9,1994-11-03,54.0,4
30,141.4,11.13,12.9,1994-11-03,54.0,4
30,23.5,11.13,12.9,1994-11-03,54.0,4
30,88.1,15.5,12.9,1994-11-03,54.0,4
30,146.4,14.5,12.9,1994-11-03,54.0,4
30,1.0,16.4,5.7,1994-11-03,54.0,4
30,3.0,16.6,12.9,1994-11-03,54.0,4
30,130.0,12.5,12.9,1994-11-03,54.0,4
30,164.0,13.93,12.0,1995-10-03,54.0,3
30,20.0,18.8,12.0,1995-10-03,54.0,3
30,71.5,17.5,12.0,1995-10-03,54.0,3
30,219.0,17.5,12.0,1995-10-03,54.0,3
30,62.5,12.8,12.0,1995-10-03,54.0,3
30,108.4,16.5,0.7,1995-10-03,54.0,3
30,256.4,13.93,12.0,1995-10-03,54.0,3
30,46.0,13.93,12.0,1995-10-03,54.0,3
30,39.5,13.93,12.0,1995-10-03,54.0,3
30,49.3,13.93,12.0,1995-10-03,54.0,3
30,125.0,18.5,12.0,1995-10-03,54.0,3
30,275.5,13.93,12.0,1995-10-03,54.0,3
30,171.0,17.0,12.0,1995-10-03,54.0,3
30,9.8,18.4,1.5,1995-10-03,54.0,3
30,0.5,13.93,12.0,1995-10-03,54.0,3
30,55.6,18.0,12.0,1995-10-03,54.0,3
30,57.5,13.93,12.0,1995-10-03,54.0,3
30,86.0,17.5,12.0,1995-10-03,54.0,3
30,48.8,16.3,12.0,1995-10-03,54.0,3
30,4.0,18.3,12.0,1995-10-03,54.0,3
30,40.6,12.8,12.0,1995-10-04,54.0,1
30,103.9,13.0,12.0,1995-10-13,54.0,2
30,129.2,14.3,1.0,1995-10-13,54.0,2
30,151.2,15.58,12.0,1995-10-13,54.0,2
30,175.0,15.58,12.0,1995-10-13,54.0,2
30,0.6,17.8,2.6,1995-10-13,54.0,2
30,82.0,15.58,12.0,1995-10-13,54.0,2
30,211.9,15.0,12.0,1995-10-13,54.0,2
30,2.0,18.4,3.8,1995-10-13,54.0,2
30,45.0,7.3,12.7,1996-01-20,54.0,8
30,45.0,7.0,12.7,1996-01-20,54.0,8
30,21.7,20.0,10.5,1996-08-05,54.0,0
30,140.0,21.0,2.7,1996-08-05,54.0,0
30,73.0,21.6,10.5,1996-08-05,54.0,0
30,155.0,13.47,12.0,1997-10-06,54.0,1
30,178.7,17.8,12.0,1997-10-06,54.0,1
30,150.0,18.4,3.3,1997-10-06,54.0,1
30,200.0,16.8,12.0,1997-10-06,54.0,1
30,152.0,18.6,12.0,1997-10-06,54.0,1
30,256.4,13.47,12.0,1997-10-06,54.0,1
30,230.0,20.0,12.0,1997-10-06,54.0,1
30,161.0,18.9,1.9,1997-10-06,54.0,1
30,313.9,19.5,12.0,1997-10-06,54.0,1
30,78.5,19.7,12.0,1997-10-06,54.0,1
30,25.0,7.0,12.8,1997-12-16,68.0,3
30,25.0,7.3,12.8,1997-12-16,68.0,3
30,231.0,7.5,12.8,1997-12-18,54.0,0
30,206.0,11.47,12.8,1997-12-18,54.0,0
30,197.0,16.7,11.3,1998-05-27,54.0,1
30,156.0,15.4,1.8,1998-05-27,54.0,1
30,180.0,15.0,11.3,1998-05-27,54.0,1
30,127.7,16.93,11.3,1998-05-27,54.0,1
30,176.0,15.2,11.3,1998-05-27,54.0,1
30,341.2,16.93,11.3,1998-05-27,54.0,1
30,161.0,16.5,2.0,1998-05-27,54.0,1
30,180.0,16.4,1.9,1998-05-27,54.0,1
30,216.5,15.9,11.3,1998-05-27,54.0,1
30,157.0,16.93,11.3,1998-05-27,54.0,1
30,150.0,17.5,11.3,1998-05-27,54.0,1
30,35.0,20.5,11.0,1998-09-04,54.0,0
30,55.5,21.65,11.0,1998-09-04,54.0,0
30,110.6,17.6,4.9,1999-09-19,54.0,1
30,109.0,13.6,8.3,1999-10-20,54.0,1
30,120.0,13.8,7.0,1999-10-20,54.0,1
30,270.0,13.47,12.0,2001-10-06,54.0,1
30,355.0,19.7,12.0,2001-10-06,54.0,1
30,245.0,19.9,1.9,2001-10-06,54.0,1
30,250.0,19.8,12.0,2001-10-06,54.0,1
30,0.0,13.65,12.0,2001-10-07,54.0,0
30,0.2,21.8,12.0,2001-10-07,54.0,0
30,0.2,20.2,12.0,2001-10-07,54.0,0
30,0.0,19.9,1.8,2001-10-07,54.0,0
30,25.7,20.2,8.1,2002-09-08,54.0,2
30,372.0,15.03,11.0,2002-09-08,54.0,2
30,480.0,15.03,11.0,2002-09-08,54.0,2
30,503.0,17.5,11.0,2002-09-08,54.0,2
30,241.1,17.4,11.0,2002-09-08,54.0,2
30,219.8,18.4,2.8,2002-09-08,54.0,2
30,426.0,17.8,11.0,2002-09-08,54.0,2
30,383.6,16.8,2.0,2002-09-08,54.0,2
30,12.0,21.9,11.0,2002-09-08,54.0,2
30,539.4,17.0,11.0,2002-09-08,54.0,2
30,243.5,15.6,2.0,2002-09-08,54.0,2
30,63.0,15.03,11.0,2002-09-08,54.0,2
30,280.0,15.03,11.0,2002-09-08,54.0,2
30,350.0,15.8,11.0,2002-09-08,54.0,2
30,350.0,16.3,2.3,2002-09-08,54.0,2
30,415.8,17.2,11.0,2002-09-08,54.0,2
30,400.0,15.03,11.0,2002-09-08,54.0,2
30,156.3,15.03,11.0,2002-09-08,54.0,2
30,200.0,15.03,11.0,2002-09-08,54.0,2
30,250.0,17.6,1.6,2002-09-08,54.0,2
30,420.0,17.8,11.0,2002-09-08,54.0,2
30,229.0,16.9,11.0,2002-09-08,54.0,2
30,273.5,15.03,11.0,2002-09-08,54.0,2
30,76.2,15.03,11.0,2002-09-08,54.0,2
30,543.0,17.3,11.0,2002-09-08,54.0,2
30,30.2,18.4,4.9,2002-09-08,54.0,2
30,238.0,15.03,11.0,2002-09-08,54.0,2
30,322.8,16.1,11.0,2002-09-08,54.0,2
30,212.4,18.7,1.3,2002-09-08,54.0,2
30,28.0,15.03,11.0,2002-09-08,54.0,2
30,350.0,17.3,3.0,2002-09-08,54.0,2
30,471.4,16.6,11.0,2002-09-08,54.0,2
30,200.0,15.5,11.0,2002-09-08,54.0,2
30,173.5,15.03,11.0,2002-09-08,54.0,2
30,328.6,16.8,11.0,2002-09-08,54.0,2
30,119.2,9.9,6.3,2002-09-08,54.0,2
30,25.0,19.5,11.0,2002-09-08,54.0,2
30,33.0,19.5,11.0,2002-09-08,54.0,2
30,251.1,18.2,11.0,2002-09-08,54.0,2
30,172.2,16.3,11.0,2002-09-08,54.0,2
30,183.9,18.5,2.9,2002-09-08,54.0,2
30,8.4,12.2,3.8,2002-11-17,54.0,2
30,0.0,10.2,7.0,2002-11-18,54.0,0
30,2.0,12.8,12.9,2002-11-25,54.0,1
30,0.8,12.2,3.8,2002-11-25,54.0,3
30,15.8,8.2,4.5,2002-12-11,54.0,1
30,25.0,10.7,12.8,2002-12-12,54.0,0
30,118.3,18.9,5.7,2003-09-22,54.0,0
30,188.0,17.3,11.0,2003-09-22,54.0,0
30,180.0,16.38,11.0,2003-09-22,54.0,0
30,82.0,18.9,11.0,2003-09-22,54.0,0
30,69.2,16.38,11.0,2003-09-22,54.0,0
30,211.8,16.9,3.5,2003-09-22,54.0,0
30,75.0,16.38,11.0,2003-09-22,54.0,0
30,177.0,16.3,11.0,2003-09-22,54.0,0
30,197.0,16.5,11.0,2003-09-22,54.0,0
30,88.0,11.6,12.9,2003-11-22,54.0,2
30,153.0,14.2,12.9,2003-11-23,54.0,1
30,46.4,13.3,7.5,2003-12-01,54.0,3
30,145.6,11.6,7.8,2003-12-01,54.0,3
30,169.8,13.6,5.7,2003-12-01,54.0,3
30,95.8,12.6,6.5,2003-12-01,54.0,3
30,126.0,11.0,5.0,2003-12-01,54.0,2
30,70.0,7.35,12.8,2003-12-01,54.0,3
30,74.0,13.3,12.8,2003-12-01,54.0,3
30,131.7,24.4,4.4,2004-08-17,54.0,1
30,137.0,11.68,12.9,2004-11-04,54.0,0
30,80.0,16.3,2.1,2004-11-04,54.0,0
30,160.0,15.95,11.0,2005-09-06,54.0,0
30,196.5,18.7,11.0,2005-09-06,54.0,1
30,298.0,15.95,11.0,2005-09-06,54.0,2
30,188.0,15.95,11.0,2005-09-06,54.0,3
30,178.2,15.95,11.0,2005-09-06,54.0,1
30,215.2,19.6,11.0,2005-09-06,54.0,3
30,200.0,17.7,11.0,2005-09-06,54.0,3
30,163.0,19.2,3.5,2005-09-06,54.0,3
30,52.0,15.95,11.0,2005-09-06,54.0,1
30,250.0,15.95,11.0,2005-09-06,54.0,1
30,139.7,17.6,2.9,2005-09-06,54.0,1
30,220.0,15.03,11.0,2005-09-08,54.0,1
30,200.0,15.03,11.0,2005-09-08,54.0,1
30,204.0,22.0,11.0,2005-09-08,54.0,1
30,168.0,7.6,10.8,2006-10-19,54.0,0
30,33.0,16.92,10.9,2007-06-05,54.0,0
30,50.0,22.3,10.5,2007-08-06,54.0,0
30,470.0,14.7,2.5,2008-10-21,54.0,1
30,2.6,13.1,12.0,2008-10-22,54.0,0
30,2.0,13.77,12.0,2008-10-22,54.0,0
30,8.8,13.0,12.0,2008-10-22,54.0,0
30,320.0,12.9,12.9,2008-11-01,54.0,1
30,184.5,11.3,12.9,2008-11-01,54.0,1
30,159.4,11.3,12.9,2008-11-01,54.0,1
30,25.8,16.2,12.9,2008-11-02,54.0,0
30,159.2,18.8,11.0,2010-09-06,54.0,1
30,310.0,18.9,11.0,2010-09-06,54.0,1
30,209.0,15.95,11.0,2010-09-06,54.0,1
30,200.0,17.43,11.0,2010-09-07,54.0,0
30,160.5,19.4,4.0,2010-09-07,54.0,0
30,96.0,19.8,11.0,2010-09-07,54.0,0
30,48.2,16.1,12.9,2011-11-02,54.0,3
30,128.8,13.4,12.9,2011-11-02,54.0,3
30,125.4,14.13,12.9,2011-11-02,54.0,3
30,16.3,16.7,4.2,2011-11-02,54.0,3
30,100.0,14.13,12.9,2011-11-02,54.0,3
30,149.1,8.0,15.9,2011-11-02,54.0,3
30,148.0,16.0,12.9,2011-11-02,54.0,3
30,240.0,15.0,12.9,2011-11-03,54.0,0
30,152.5,15.6,11.0,2014-09-17,54.0,2
30,180.7,18.2,11.0,2014-09-17,54.0,2
30,320.0,18.6,11.0,2014-09-17,54.0,2
30,209.0,16.8,11.0,2014-09-17,54.0,2
30,335.0,14.8,4.0,2014-09-17,54.0,3
30,248.2,23.82,11.0,2014-09-17,54.0,2
30,217.0,19.5,11.0,2014-09-17,54.0,3
30,340.0,23.82,11.0,2014-09-17,54.0,3
30,209.8,18.0,11.0,2014-09-17,54.0,3
30,237.8,18.9,11.0,2014-09-17,54.0,3
30,338.0,16.1,11.0,2014-09-17,54.0,3
30,370.0,17.3,11.0,2014-09-17,54.0,3
30,88.0,19.7,11.0,2014-09-29,54.0,0
30,120.0,16.82,11.0,2014-09-29,54.0,0
30,127.2,16.82,11.0,2014-09-29,54.0,0
30,137.6,16.82,11.0,2014-09-29,54.0,0
30,136.8,16.9,11.0,2014-09-29,54.0,0
30,136.3,18.2,2.1,2014-09-29,54.0,0
30,86.0,21.6,12.0,2014-10-09,54.0,2
30,99.2,14.6,12.0,2014-10-09,54.0,1
30,264.0,14.6,12.0,2014-10-09,54.0,2
30,200.0,21.4,12.0,2014-10-09,54.0,2
30,210.9,21.9,2.0,2014-10-09,54.0,2
30,39.1,11.7,10.5,2014-10-09,54.0,2
30,122.9,21.6,12.0,2014-10-09,54.0,1
30,141.0,16.1,12.0,2014-10-10,54.0,2
30,115.0,13.38,12.0,2014-10-10,54.0,1
30,0.0,19.8,12.0,2014-10-11,54.0,0
30,0.0,19.3,1.4,2014-10-11,54.0,0
30,120.7,1.93,12.9,2014-11-14,54.0,0
30,95.2,21.8,7.5,2015-08-23,54.0,0
30,245.0,21.57,11.0,2015-09-12,54.0,1
30,256.0,18.7,11.0,2015-09-12,54.0,1
30,77.0,16.6,1.4,2015-09-13,54.0,0
30,67.7,19.1,11.0,2015-09-13,54.0,0
30,2.6,10.5,10.6,2015-09-13,54.0,0
30,103.7,13.0,12.0,2015-10-28,54.0,0
30,10.3,19.2,2.9,2016-10-01,54.0,0
30,80.0,20.2,10.5,2018-08-09,54.0,0
30,149.6,18.3,2.7,2018-08-09,54.0,0
30,263.3,19.3,10.5,2018-08-09,54.0,0
30,158.1,20.6,10.5,2018-08-09,54.0,0
30,76.1,6.4,2.0,2018-11-20,54.0,0
30,77.9,6.4,3.1,2018-11-20,54.0,1
30,0.0,17.5,10.9,2020-06-10,54.0,3
30,0.0,6.3,10.8,2020-06-10,54.0,3
30,66.2,15.5,10.9,2020-06-11,54.0,2
30,50.9,21.9,11.0,2020-09-19,54.0,1
30,105.5,19.6,11.0,2020-09-19,54.0,1
30,276.0,17.6,11.0,2020-09-19,54.0,1
30,400.0,20.3,11.0,2020-09-19,54.0,1
30,164.8,18.6,11.0,2020-09-19,54.0,1
30,303.2,17.5,11.0,2020-09-19,54.0,0
30,236.0,20.3,11.0,2020-09-19,54.0,1
30,181.3,11.4,8.9,2020-09-19,54.0,1
30,257.7,17.7,11.0,2020-09-19,54.0,1
30,121.5,22.2,4.3,2021-09-14,54.0,2
30,99.6,21.8,11.0,2021-09-14,54.0,2
30,101.1,19.1,2.7,2021-10-03,54.0,0
30,11.5,25.9,4.0,2022-08-16,54.0,0
30,0.0,24.3,2.5,2022-09-04,54.0,3
30,76.1,24.6,3.0,2022-09-06,54.0,0
30,0.2,16.3,12.0,2022-10-30,54.0,1
30,0.0,16.1,0.7,2022-10-30,54.0,1
31,41.0,15.77,7.1,1988-04-23,54.0,5
31,30.8,25.6,2.8,1989-08-07,54.0,0
31,66.0,18.78,6.0,1991-09-11,54.0,2
31,36.0,14.91,6.5,1992-05-29,54.0,1
31,56.0,15.8,6.2,1992-06-09,54.0,4
31,39.5,19.8,6.2,1992-06-09,54.0,4
31,31.0,19.8,6.2,1992-06-09,54.0,4
31,46.0,16.1,2.2,1992-06-23,54.0,1
31,53.0,9.8,4.9,1992-10-04,54.0,2
31,29.8,11.4,2.4,1992-10-04,54.0,2
31,19.0,14.8,1.5,1993-05-19,54.0,0
31,31.6,22.8,4.3,1993-06-21,54.0,1
31,20.2,21.8,3.6,1993-06-21,54.0,1
31,44.0,28.18,5.9,1993-07-05,54.0,0
31,30.4,15.9,1.9,1993-09-22,54.0,4
31,25.1,10.02,7.0,1993-12-23,54.0,2
31,18.0,10.02,7.0,1993-12-23,54.0,2
31,60.5,20.3,5.9,1994-07-31,54.0,0
31,29.0,18.0,6.2,1995-06-27,54.0,0
31,51.8,25.4,2.8,1995-07-13,54.0,0
31,54.8,22.7,1.7,1996-07-29,54.0,0
31,68.0,17.5,6.5,1998-05-30,54.0,0
31,68.0,22.88,5.9,1998-07-02,54.0,1
31,44.2,21.8,5.9,1998-07-02,54.0,1
31,41.2,22.88,5.9,1998-07-02,54.0,1
31,55.8,23.0,1.4,1998-07-02,54.0,1
31,40.0,19.45,6.0,1999-09-24,54.0,1
31,0.7,12.6,7.0,1999-12-25,54.0,4
31,0.0,4.8,7.0,1999-12-25,60.0,4
31,0.4,11.0,5.0,1999-12-25,54.0,4
31,0.6,12.6,7.0,1999-12-25,54.0,4
31,0.0,8.0,7.0,1999-12-25,54.0,4
31,0.0,10.8,3.8,1999-12-25,54.0,4
31,0.0,7.8,7.0,1999-12-25,54.0,4
31,0.0,6.5,7.0,1999-12-25,54.0,4
31,1.3,10.0,7.0,1999-12-25,54.0,4
31,0.0,10.3,7.0,1999-12-25,54.0,4
31,1.7,12.6,7.0,1999-12-25,54.0,4
31,2.0,10.8,3.4,1999-12-25,60.0,4
31,0.0,12.6,7.0,1999-12-25,60.0,4
31,0.0,12.6,7.0,1999-12-25,60.0,4
31,1.2,11.3,7.0,1999-12-25,60.0,4
31,0.0,6.6,7.0,1999-12-25,54.0,4
31,0.1,12.6,7.0,1999-12-25,54.0,4
31,1.9,12.6,7.0,1999-12-25,54.0,4
31,0.6,10.3,3.8,1999-12-25,60.0,4
