code_commune,rain_24,average_celsius,average_wind,datetime,risk_level
30,0.3281767955801105,0.6214896214896215,0.4907407407407407,2005-09-06,54.0
30,0.39631675874769795,0.7106227106227107,0.4907407407407407,2005-09-06,54.0
30,0.3683241252302026,0.6642246642246642,0.4907407407407407,2005-09-06,54.0
30,0.3001841620626151,0.7008547008547008,0.14351851851851852,2005-09-06,54.0
30,0.09576427255985268,0.6214896214896215,0.4907407407407407,2005-09-06,54.0
30,0.4604051565377532,0.6214896214896215,0.4907407407407407,2005-09-06,54.0
30,0.2572744014732965,0.6617826617826619,0.11574074074074073,2005-09-06,54.0
30,0.40515653775322286,0.599023199023199,0.4907407407407407,2005-09-08,54.0
30,0.3683241252302026,0.599023199023199,0.4907407407407407,2005-09-08,54.0
30,0.37569060773480667,0.7692307692307692,0.4907407407407407,2005-09-08,54.0
30,0.30939226519337015,0.41758241758241754,0.4814814814814815,2006-10-19,54.0
30,0.06077348066298343,0.6451770451770452,0.48611111111111116,2007-06-05,54.0
30,0.09208103130755065,0.7765567765567767,0.46759259259259256,2007-08-06,54.0
30,0.8655616942909761,0.590964590964591,0.09722222222222221,2008-10-21,54.0
30,0.004788213627992634,0.5518925518925519,0.5370370370370371,2008-10-22,54.0
30,0.003683241252302026,0.5682539682539682,0.5370370370370371,2008-10-22,54.0
30,0.016206261510128914,0.5494505494505495,0.5370370370370371,2008-10-22,54.0
30,0.5893186003683242,0.5470085470085471,0.5787037037037037,2008-11-01,54.0
30,0.3397790055248619,0.5079365079365079,0.5787037037037037,2008-11-01,54.0
30,0.29355432780847146,0.5079365079365079,0.5787037037037037,2008-11-01,54.0
30,0.04751381215469613,0.6275946275946276,0.5787037037037037,2008-11-02,54.0
30,0.29318600368324127,0.6910866910866911,0.4907407407407407,2010-09-06,54.0
30,0.570902394106814,0.6935286935286935,0.4907407407407407,2010-09-06,54.0
30,0.3848987108655617,0.6214896214896215,0.4907407407407407,2010-09-06,54.0
30,0.3683241252302026,0.6576312576312576,0.4907407407407407,2010-09-07,54.0
30,0.2955801104972376,0.7057387057387057,0.16666666666666666,2010-09-07,54.0
30,0.17679558011049723,0.7155067155067155,0.4907407407407407,2010-09-07,54.0
30,0.08876611418047883,0.6251526251526252,0.5787037037037037,2011-11-02,54.0
30,0.23720073664825048,0.5592185592185592,0.5787037037037037,2011-11-02,54.0
30,0.23093922651933704,0.577045177045177,0.5787037037037037,2011-11-02,54.0
30,0.030018416206261514,0.6398046398046398,0.17592592592592593,2011-11-02,54.0
30,0.1841620626151013,0.577045177045177,0.5787037037037037,2011-11-02,54.0
30,0.274585635359116,0.4273504273504274,0.7175925925925926,2011-11-02,54.0
30,0.27255985267034993,0.6227106227106227,0.5787037037037037,2011-11-02,54.0
30,0.44198895027624313,0.5982905982905983,0.5787037037037037,2011-11-03,54.0
30,0.28084714548802947,0.612942612942613,0.4907407407407407,2014-09-17,54.0
30,0.332780847145488,0.6764346764346765,0.4907407407407407,2014-09-17,54.0
30,0.5893186003683242,0.6862026862026862,0.4907407407407407,2014-09-17,54.0
30,0.3848987108655617,0.6422466422466423,0.4907407407407407,2014-09-17,54.0
30,0.6169429097605893,0.5934065934065934,0.16666666666666666,2014-09-17,54.0
30,0.4570902394106814,0.8136752136752137,0.4907407407407407,2014-09-17,54.0
30,0.39963167587476983,0.7081807081807081,0.4907407407407407,2014-09-17,54.0
30,0.6261510128913444,0.8136752136752137,0.4907407407407407,2014-09-17,54.0
30,0.38637200736648253,0.6715506715506716,0.4907407407407407,2014-09-17,54.0
30,0.4379373848987109,0.6935286935286935,0.4907407407407407,2014-09-17,54.0
30,0.6224677716390424,0.6251526251526252,0.4907407407407407,2014-09-17,54.0
30,0.6813996316758748,0.6544566544566545,0.4907407407407407,2014-09-17,54.0
30,0.16206261510128914,0.713064713064713,0.4907407407407407,2014-09-29,54.0
30,0.22099447513812157,0.6427350427350427,0.4907407407407407,2014-09-29,54.0
30,0.23425414364640884,0.6427350427350427,0.4907407407407407,2014-09-29,54.0
30,0.25340699815837936,0.6427350427350427,0.4907407407407407,2014-09-29,54.0
30,0.2519337016574586,0.6446886446886446,0.4907407407407407,2014-09-29,54.0
30,0.2510128913443831,0.6764346764346765,0.0787037037037037,2014-09-29,54.0
30,0.15837937384898712,0.7594627594627594,0.5370370370370371,2014-10-09,54.0
30,0.1826887661141805,0.5885225885225885,0.5370370370370371,2014-10-09,54.0
30,0.48618784530386744,0.5885225885225885,0.5370370370370371,2014-10-09,54.0
30,0.3683241252302026,0.7545787545787546,0.5370370370370371,2014-10-09,54.0
30,0.38839779005524866,0.7667887667887667,0.07407407407407407,2014-10-09,54.0
30,0.07200736648250461,0.5177045177045176,0.46759259259259256,2014-10-09,54.0
30,0.2263351749539595,0.7594627594627594,0.5370370370370371,2014-10-09,54.0
30,0.2596685082872928,0.6251526251526252,0.5370370370370371,2014-10-10,54.0
30,0.2117863720073665,0.5587301587301587,0.5370370370370371,2014-10-10,54.0
30,0.0,0.7155067155067155,0.5370370370370371,2014-10-11,54.0
30,0.0,0.7032967032967032,0.046296296296296294,2014-10-11,54.0
30,0.22228360957642726,0.27912087912087913,0.5787037037037037,2014-11-14,54.0
30,0.17532228360957644,0.7643467643467643,0.3287037037037037,2015-08-23,54.0
30,0.45119705340699817,0.7587301587301587,0.4907407407407407,2015-09-12,54.0
30,0.4714548802946593,0.6886446886446886,0.4907407407407407,2015-09-12,54.0
30,0.141804788213628,0.6373626373626374,0.046296296296296294,2015-09-13,54.0
30,0.12467771639042358,0.6984126984126984,0.4907407407407407,2015-09-13,54.0
30,0.004788213627992634,0.4884004884004884,0.4722222222222222,2015-09-13,54.0
30,0.19097605893186004,0.5494505494505495,0.5370370370370371,2015-10-28,54.0
30,0.018968692449355434,0.7008547008547008,0.11574074074074073,2016-10-01,54.0
30,0.14732965009208104,0.7252747252747253,0.46759259259259256,2018-08-09,54.0
30,0.2755064456721915,0.6788766788766789,0.10648148148148148,2018-08-09,54.0
30,0.48489871086556174,0.7032967032967032,0.46759259259259256,2018-08-09,54.0
30,0.29116022099447514,0.7350427350427351,0.46759259259259256,2018-08-09,54.0
30,0.14014732965009208,0.3882783882783883,0.07407407407407407,2018-11-20,54.0
30,0.14346224677716393,0.3882783882783883,0.125,2018-11-20,54.0
30,0.0,0.6593406593406593,0.48611111111111116,2020-06-10,54.0
30,0.0,0.38583638583638585,0.4814814814814815,2020-06-10,54.0
30,0.12191528545119706,0.6105006105006106,0.48611111111111116,2020-06-11,54.0
30,0.09373848987108656,0.7667887667887667,0.4907407407407407,2020-09-19,54.0
30,0.19429097605893186,0.7106227106227107,0.4907407407407407,2020-09-19,54.0
30,0.5082872928176796,0.6617826617826619,0.4907407407407407,2020-09-19,54.0
30,0.7366482504604052,0.7277167277167278,0.4907407407407407,2020-09-19,54.0
30,0.30349907918968694,0.6862026862026862,0.4907407407407407,2020-09-19,54.0
30,0.5583793738489871,0.6593406593406593,0.4907407407407407,2020-09-19,54.0
30,0.43462246777163904,0.7277167277167278,0.4907407407407407,2020-09-19,54.0
30,0.3338858195211787,0.5103785103785103,0.3935185185185185,2020-09-19,54.0
30,0.474585635359116,0.6642246642246642,0.4907407407407407,2020-09-19,54.0
30,0.22375690607734808,0.774114774114774,0.18055555555555552,2021-09-14,54.0
30,0.18342541436464088,0.7643467643467643,0.4907407407407407,2021-09-14,54.0
30,0.1861878453038674,0.6984126984126984,0.10648148148148148,2021-10-03,54.0
30,0.02117863720073665,0.8644688644688645,0.16666666666666666,2022-08-16,54.0
30,0.0,0.8253968253968254,0.09722222222222221,2022-09-04,54.0
30,0.14014732965009208,0.8327228327228329,0.12037037037037038,2022-09-06,54.0
30,0.0003683241252302026,0.63003663003663,0.5370370370370371,2022-10-30,54.0
30,0.0,0.6251526251526252,0.013888888888888888,2022-10-30,54.0
31,0.07550644567219153,0.6170940170940171,0.3101851851851851,1988-04-23,54.0
31,0.0567219152854512,0.8571428571428572,0.1111111111111111,1989-08-07,54.0
31,0.12154696132596686,0.6905982905982906,0.2592592592592593,1991-09-11,54.0
31,0.06629834254143646,0.5960927960927961,0.28240740740740744,1992-05-29,54.0
31,0.10313075506445672,0.6178266178266179,0.2685185185185185,1992-06-09,54.0
31,0.07274401473296502,0.7155067155067155,0.2685185185185185,1992-06-09,54.0
31,0.0570902394106814,0.7155067155067155,0.2685185185185185,1992-06-09,54.0
31,0.0847145488029466,0.6251526251526252,0.08333333333333334,1992-06-23,54.0
31,0.09760589318600368,0.4713064713064713,0.20833333333333334,1992-10-04,54.0
31,0.05488029465930019,0.5103785103785103,0.09259259259259259,1992-10-04,54.0
31,0.034990791896869246,0.5934065934065934,0.05092592592592593,1993-05-19,54.0
31,0.05819521178637201,0.7887667887667889,0.18055555555555552,1993-06-21,54.0
31,0.03720073664825046,0.7643467643467643,0.14814814814814814,1993-06-21,54.0
31,0.08103130755064457,0.9201465201465202,0.25462962962962965,1993-07-05,54.0
31,0.05598526703499079,0.6202686202686203,0.06944444444444443,1993-09-22,54.0
31,0.046224677716390425,0.47667887667887665,0.3055555555555556,1993-12-23,54.0
31,0.03314917127071823,0.47667887667887665,0.3055555555555556,1993-12-23,54.0
31,0.11141804788213629,0.7277167277167278,0.25462962962962965,1994-07-31,54.0
31,0.053406998158379376,0.6715506715506716,0.2685185185185185,1995-06-27,54.0
31,0.09539594843462247,0.8522588522588523,0.1111111111111111,1995-07-13,54.0
31,0.10092081031307551,0.7863247863247864,0.060185185185185175,1996-07-29,54.0
31,0.1252302025782689,0.6593406593406593,0.28240740740740744,1998-05-30,54.0
31,0.1252302025782689,0.7907203907203908,0.25462962962962965,1998-07-02,54.0
31,0.08139963167587477,0.7643467643467643,0.25462962962962965,1998-07-02,54.0
31,0.07587476979742173,0.7907203907203908,0.25462962962962965,1998-07-02,54.0
31,0.10276243093922652,0.7936507936507937,0.046296296296296294,1998-07-02,54.0
31,0.07366482504604052,0.7069597069597069,0.2592592592592593,1999-09-24,54.0
31,0.001289134438305709,0.5396825396825398,0.3055555555555556,1999-12-25,54.0
31,0.0,0.3492063492063492,0.3055555555555556,1999-12-25,60.0
31,0.0007366482504604052,0.5006105006105006,0.21296296296296294,1999-12-25,54.0
31,0.0011049723756906078,0.5396825396825398,0.3055555555555556,1999-12-25,54.0
31,0.0,0.4273504273504274,0.3055555555555556,1999-12-25,54.0
31,0.0,0.49572649572649574,0.15740740740740738,1999-12-25,54.0
31,0.0,0.42246642246642246,0.3055555555555556,1999-12-25,54.0
31,0.0,0.3907203907203907,0.3055555555555556,1999-12-25,54.0
31,0.002394106813996317,0.47619047619047616,0.3055555555555556,1999-12-25,54.0
31,0.0,0.4835164835164835,0.3055555555555556,1999-12-25,54.0
31,0.003130755064456722,0.5396825396825398,0.3055555555555556,1999-12-25,54.0
31,0.003683241252302026,0.49572649572649574,0.13888888888888887,1999-12-25,60.0
31,0.0,0.5396825396825398,0.3055555555555556,1999-12-25,60.0
31,0.0,0.5396825396825398,0.3055555555555556,1999-12-25,60.0
31,0.0022099447513812156,0.5079365079365079,0.3055555555555556,1999-12-25,60.0
31,0.0,0.39316239316239315,0.3055555555555556,1999-12-25,54.0
31,0.0001841620626151013,0.5396825396825398,0.3055555555555556,1999-12-25,54.0
31,0.0034990791896869246,0.5396825396825398,0.3055555555555556,1999-12-25,54.0
31,0.0011049723756906078,0.4835164835164835,0.15740740740740738,1999-12-25,60.0
31,0.15101289134438306,0.5921855921855922,0.2685185185185185,2000-06-10,54.0
31,0.10423572744014734,0.5299145299145299,0.2962962962962963,2000-06-10,54.0
31,0.10865561694290976,0.5921855921855922,0.2685185185185185,2000-06-10,54.0
31,0.10313075506445672,0.5396825396825398,0.2037037037037037,2000-06-10,54.0
31,0.26703499079189685,0.5128205128205128,0.2685185185185185,2000-06-10,54.0
31,0.24861878453038674,0.5921855921855922,0.2685185185185185,2000-06-10,54.0
31,0.10589318600368325,0.5921855921855922,0.2685185185185185,2000-06-10,54.0
31,0.17937384898710867,0.5323565323565325,0.16203703703703703,2000-06-10,54.0
31,0.012523020257826888,0.5543345543345544,0.287037037037037,2000-06-11,54.0
31,0.007366482504604052,0.5714285714285714,0.18055555555555552,2000-06-11,54.0
31,0.012338858195211787,0.5733821733821733,0.2685185185185185,2000-06-11,54.0
31,0.1263351749539595,0.6959706959706959,0.25462962962962965,2006-10-11,54.0
31,0.07366482504604052,0.5706959706959707,0.3101851851851851,2007-04-16,54.0
31,0.16574585635359115,0.6515262515262515,0.28240740740740744,2007-05-25,54.0
31,0.03591160220994475,0.5921855921855922,0.2685185185185185,2007-06-10,54.0
31,0.11933701657458563,0.5733821733821733,0.2685185185185185,2008-06-11,54.0
31,0.0016574585635359116,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.03683241252302026,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.0055248618784530384,0.4371184371184371,0.5231481481481481,2009-01-24,54.0
31,0.0022099447513812156,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.03130755064456722,0.4151404151404151,0.3101851851851851,2009-01-24,54.0
31,0.0033149171270718232,0.44932844932844934,0.4629629629629629,2009-01-24,54.0
31,0.014732965009208104,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.0027624309392265192,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.001841620626151013,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.003683241252302026,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.004972375690607735,0.43956043956043955,0.3101851851851851,2009-01-24,54.0
31,0.03462246777163905,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.008839779005524863,0.3907203907203907,0.29166666666666663,2009-01-24,54.0
31,0.0020257826887661143,0.3785103785103785,0.3101851851851851,2009-01-24,54.0
31,0.004604051565377533,0.41025641025641024,0.5509259259259259,2009-01-24,54.0
31,0.03812154696132597,0.37362637362637363,0.3101851851851851,2009-01-24,54.0
31,0.0001841620626151013,0.30036630036630035,0.3101851851851851,2009-01-24,54.0
31,0.06261510128913444,0.7326007326007327,0.2685185185185185,2010-06-12,54.0
31,0.17587476979742173,0.7814407814407816,0.0787037037037037,2011-08-02,54.0
31,0.1289134438305709,0.7443223443223443,0.2685185185185185,2013-06-17,54.0
31,0.13591160220994475,0.7443223443223443,0.2685185185185185,2013-06-17,54.0
31,0.04788213627992634,0.47619047619047616,0.3101851851851851,2014-01-24,54.0
31,0.11049723756906078,0.7912087912087913,0.13425925925925924,2014-06-23,54.0
31,0.027992633517495397,0.8156288156288156,0.17592592592592593,2015-07-22,54.0
31,0.02265193370165746,0.6935286935286935,0.28240740740740744,2017-05-31,54.0
31,0.08287292817679558,0.5482295482295483,0.28240740740740744,2018-05-07,54.0
31,0.13425414364640886,0.6031746031746031,0.28240740740740744,2018-05-07,54.0
31,0.04880294659300184,0.5477411477411478,0.2685185185185185,2018-06-05,54.0
31,0.004051565377532229,0.5733821733821733,0.2685185185185185,2018-06-11,54.0
31,0.08103130755064457,0.7887667887667889,0.25462962962962965,2018-07-15,54.0
31,0.143646408839779,0.8253968253968254,0.060185185185185175,2018-07-15,54.0
31,0.054696132596685085,0.783882783882784,0.25462962962962965,2018-07-16,54.0
31,0.0281767955801105,0.783882783882784,0.25462962962962965,2018-07-16,54.0
31,0.06298342541436465,0.7081807081807081,0.26388888888888884,2018-07-16,54.0
31,0.06813996316758748,0.7985347985347986,0.10185185185185185,2019-06-19,54.0
31,0.10681399631675875,0.6031746031746031,0.26388888888888884,2020-05-10,54.0
31,0.06795580110497237,0.442002442002442,0.24999999999999997,2022-01-09,54.0
31,0.12338858195211787,0.21978021978021978,0.3101851851851851,2022-01-09,54.0
31,0.062246777163904234,0.43956043956043955,0.3101851851851851,2022-01-09,54.0
31,0.06777163904235727,0.4884004884004884,0.18055555555555552,2022-01-09,54.0
32,0.022283609576427256,0.7032967032967032,0.28240740740740744,1988-05-25,54.0
32,0.026703499079189688,0.6532356532356532,0.28240740740740744,1988-05-25,54.0
32,0.048250460405156535,0.7179487179487178,0.2685185185185185,1988-06-17,54.0
32,0.07366482504604052,0.7179487179487178,0.2685185185185185,1988-06-17,54.0
32,0.06813996316758748,0.7179487179487178,0.2685185185185185,1988-06-17,54.0
32,0.09576427255985268,0.5067155067155067,0.31481481481481477,1989-03-31,54.0
32,0.08839779005524862,0.8083028083028083,0.24537037037037038,1989-08-07,54.0
32,0.040515653775322284,0.818070818070818,0.24537037037037038,1989-08-07,54.0
32,0.14438305709023944,0.5335775335775336,0.28240740740740744,1990-05-17,54.0
32,0.08287292817679558,0.6837606837606838,0.28240740740740744,1992-05-30,54.0
32,0.09797421731123389,0.8669108669108669,0.25462962962962965,1992-07-05,54.0
32,0.06813996316758748,0.5885225885225885,0.2685185185185185,1993-06-08,54.0
32,0.15948434622467772,0.7252747252747253,0.17129629629629628,1993-07-05,54.0
32,0.1696132596685083,0.8669108669108669,0.25462962962962965,1993-07-05,54.0
32,0.10128913443830571,0.8669108669108669,0.25462962962962965,1993-07-05,54.0
32,0.0994475138121547,0.8669108669108669,0.25462962962962965,1993-07-05,54.0
32,0.061694290976058934,0.7155067155067155,0.25462962962962965,1993-07-05,54.0
32,0.040515653775322284,0.713064713064713,0.25462962962962965,1993-07-05,54.0
32,0.08931860036832413,0.702075702075702,0.24537037037037038,1993-08-14,54.0
32,0.01841620626151013,0.43956043956043955,0.3055555555555556,1993-12-23,54.0
32,0.01878453038674033,0.4884004884004884,0.3055555555555556,1993-12-23,54.0
32,0.050460405156537755,0.4884004884004884,0.3055555555555556,1993-12-23,54.0
32,0.10128913443830571,0.7582417582417582,0.25462962962962965,1995-07-01,54.0
32,0.08858195211786372,0.7582417582417582,0.25462962962962965,1995-07-01,54.0
32,0.06316758747697974,0.7472527472527473,0.25462962962962965,1995-07-02,54.0
32,0.06813996316758748,0.7936507936507937,0.25462962962962965,1995-07-02,54.0
32,0.09576427255985268,0.5457875457875458,0.28240740740740744,1999-05-18,54.0
32,0.20165745856353592,0.7973137973137974,0.25462962962962965,1999-07-12,54.0
32,0.03941068139963168,0.7032967032967032,0.25462962962962965,1999-07-27,54.0
32,0.022836095764272563,0.8058608058608059,0.25462962962962965,1999-07-27,54.0
32,0.10865561694290976,0.7045177045177046,0.25462962962962965,1999-07-31,54.0
32,0.20257826887661143,0.7045177045177046,0.25462962962962965,1999-07-31,54.0
32,0.09152854511970535,0.8266178266178266,0.24537037037037038,1999-08-04,54.0
32,0.053406998158379376,0.7667887667887667,0.023148148148148147,1999-09-24,54.0
32,0.003683241252302026,0.8253968253968254,0.2592592592592593,1999-09-24,54.0
32,0.03683241252302026,0.7252747252747253,0.2592592592592593,1999-09-24,54.0
32,0.04604051565377532,0.8131868131868132,0.2592592592592593,1999-09-24,54.0
32,0.0014732965009208105,0.49328449328449325,0.16666666666666666,1999-12-25,54.0
32,0.0027624309392265192,0.4786324786324786,0.3055555555555556,1999-12-25,54.0
32,0.004972375690607735,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.0,0.4786324786324786,0.3055555555555556,1999-12-25,54.0
32,0.002394106813996317,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.0,0.49572649572649574,0.3055555555555556,1999-12-25,60.0
32,0.0027624309392265192,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.0022099447513812156,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.007550644567219152,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.003683241252302026,0.4468864468864469,0.3055555555555556,1999-12-25,60.0
32,0.005893186003683242,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.003683241252302026,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.0027624309392265192,0.49328449328449325,0.3055555555555556,1999-12-25,60.0
32,0.001841620626151013,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.0055248618784530384,0.5445665445665446,0.3055555555555556,1999-12-25,54.0
32,0.0014732965009208105,0.5006105006105006,0.09722222222222221,1999-12-25,54.0
32,0.007918968692449355,0.525030525030525,0.3055555555555556,1999-12-25,60.0
32,0.001841620626151013,0.46886446886446886,0.24074074074074073,1999-12-25,60.0
32,0.002946593001841621,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.005156537753222836,0.5006105006105006,0.3055555555555556,1999-12-25,60.0
32,0.0022099447513812156,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.0038674033149171273,0.46153846153846156,0.3055555555555556,1999-12-25,60.0
32,0.0,0.4713064713064713,0.3055555555555556,1999-12-25,60.0
32,0.0014732965009208105,0.503052503052503,0.20833333333333334,1999-12-25,60.0
32,0.003683241252302026,0.4908424908424908,0.3055555555555556,1999-12-25,60.0
32,0.0034990791896869246,0.42490842490842495,0.3055555555555556,1999-12-25,60.0
32,0.004788213627992634,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.0055248618784530384,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.0033149171270718232,0.5006105006105006,0.12962962962962962,1999-12-25,60.0
32,0.0011049723756906078,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.003130755064456722,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.005709023941068141,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.004051565377532229,0.5445665445665446,0.3055555555555556,1999-12-25,60.0
32,0.03683241252302026,0.6715506715506716,0.027777777777777776,2000-05-10,54.0
32,0.10128913443830571,0.6691086691086691,0.28240740740740744,2000-05-10,54.0
32,0.13314917127071824,0.6727716727716728,0.28240740740740744,2000-05-10,54.0
32,0.06445672191528545,0.6275946275946276,0.2685185185185185,2000-06-09,54.0
32,0.02302025782688766,0.6275946275946276,0.2685185185185185,2000-06-09,54.0
32,0.14401473296500922,0.5079365079365079,0.2685185185185185,2000-06-10,54.0
32,0.07366482504604052,0.5982905982905983,0.2685185185185185,2000-06-10,54.0
32,0.13904235727440148,0.5006105006105006,0.2685185185185185,2000-06-10,54.0
32,0.10957642725598526,0.5982905982905983,0.2685185185185185,2000-06-10,54.0
32,0.030755064456721916,0.5982905982905983,0.2685185185185185,2000-06-10,54.0
32,0.0,0.5811965811965812,0.2685185185185185,2000-06-11,54.0
32,0.005340699815837937,0.5811965811965812,0.2685185185185185,2000-06-11,54.0
32,0.002946593001841621,0.5592185592185592,0.14351851851851852,2000-06-11,54.0
32,0.0,0.5738705738705738,0.2685185185185185,2000-06-11,54.0
32,0.007366482504604052,0.5811965811965812,0.2685185185185185,2000-06-11,54.0
32,0.0,0.6593406593406593,0.2685185185185185,2000-06-12,54.0
32,0.07918968692449356,0.818070818070818,0.25462962962962965,2000-07-03,54.0
32,0.06998158379373849,0.6214896214896215,0.28240740740740744,2001-05-22,54.0
32,0.0,0.29304029304029305,0.3194444444444444,2002-02-04,54.0
32,0.05156537753222836,0.48107448107448103,0.3055555555555556,2003-02-03,54.0
32,0.08729281767955802,0.45909645909645913,0.42592592592592593,2003-02-03,54.0
32,0.02394106813996317,0.3907203907203907,0.3194444444444444,2003-02-04,54.0
32,0.02265193370165746,0.29304029304029305,0.3194444444444444,2003-02-04,54.0
32,0.0071823204419889505,0.29304029304029305,0.3194444444444444,2003-02-04,54.0
32,0.09023941068139964,0.7704517704517704,0.2685185185185185,2003-06-04,54.0
32,0.07734806629834254,0.9377289377289377,0.05092592592592593,2003-08-07,54.0
32,0.16353591160220995,0.8351648351648351,0.24537037037037038,2005-08-10,54.0
32,0.129097605893186,0.7032967032967032,0.25462962962962965,2006-07-27,54.0
32,0.0077348066298342545,0.6251526251526252,0.28240740740740744,2007-05-26,54.0
32,0.08158379373848987,0.5982905982905983,0.2685185185185185,2008-06-10,54.0
32,0.008103130755064457,0.4517704517704518,0.32407407407407407,2009-01-24,54.0
32,0.002946593001841621,0.4273504273504274,0.3101851851851851,2009-01-24,54.0
32,0.0038674033149171273,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.007366482504604052,0.4273504273504274,0.3101851851851851,2009-01-24,54.0
32,0.0027624309392265192,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.010128913443830571,0.4468864468864469,0.3101851851851851,2009-01-24,54.0
32,0.009208103130755065,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.013443830570902393,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.004604051565377533,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.011049723756906077,0.4273504273504274,0.3101851851851851,2009-01-24,54.0
32,0.003683241252302026,0.4273504273504274,0.5138888888888888,2009-01-24,54.0
32,0.0033149171270718232,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.0034990791896869246,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.013627992633517497,0.4273504273504274,0.3101851851851851,2009-01-24,54.0
32,0.0001841620626151013,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.014732965009208104,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.005893186003683242,0.4346764346764347,0.3101851851851851,2009-01-24,54.0
32,0.008471454880294658,0.42246642246642246,0.46759259259259256,2009-01-24,54.0
32,0.003683241252302026,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.009392265193370166,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.002946593001841621,0.42246642246642246,0.3101851851851851,2009-01-24,54.0
32,0.016574585635359115,0.4297924297924298,0.3101851851851851,2009-01-24,54.0
32,0.0055248618784530384,0.41758241758241754,0.43981481481481477,2009-01-24,54.0
32,0.009208103130755065,0.4517704517704518,0.3101851851851851,2009-01-24,54.0
32,0.01841620626151013,0.4151404151404151,0.3101851851851851,2009-01-24,54.0
32,0.003683241252302026,0.41025641025641024,0.3101851851851851,2009-01-24,54.0
32,0.010128913443830571,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.007366482504604052,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.004051565377532229,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.0055248618784530384,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.003683241252302026,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.003683241252302026,0.3076923076923077,0.3101851851851851,2009-01-24,54.0
32,0.03314917127071823,0.774114774114774,0.0787037037037037,2010-05-25,54.0
32,0.08047882136279927,0.6446886446886446,0.2685185185185185,2010-06-16,54.0
32,0.10128913443830571,0.7106227106227107,0.28240740740740744,2011-05-30,54.0
32,0.07550644567219153,0.7032967032967032,0.25462962962962965,2012-07-27,54.0
32,0.07734806629834254,0.7032967032967032,0.25462962962962965,2012-07-27,54.0
32,0.008471454880294658,0.31990231990231993,0.3101851851851851,2013-01-20,54.0
32,0.03591160220994475,0.33943833943833945,0.22685185185185183,2013-02-11,60.0
32,0.005709023941068141,0.47619047619047616,0.3194444444444444,2013-02-14,60.0
32,0.07918968692449356,0.6056166056166057,0.28240740740740744,2013-05-30,54.0
32,0.0014732965009208105,0.6752136752136753,0.28240740740740744,2013-05-31,54.0
32,0.06813996316758748,0.47619047619047616,0.3101851851851851,2014-01-24,60.0
32,0.05524861878453039,0.3076923076923077,0.3101851851851851,2014-01-24,54.0
32,0.06022099447513813,0.3076923076923077,0.3101851851851851,2014-01-24,54.0
32,0.007366482504604052,0.3162393162393162,0.3101851851851851,2014-01-25,54.0
32,0.009760589318600368,0.3162393162393162,0.3101851851851851,2014-01-25,54.0
32,0.004788213627992634,0.5201465201465202,0.3101851851851851,2014-01-25,54.0
32,0.009023941068139965,0.3162393162393162,0.3101851851851851,2014-01-25,54.0
32,0.18784530386740333,0.6227106227106227,0.28240740740740744,2014-05-25,54.0
