NUM_POSTE;AAAAMMJJ;RR;TM;FFM;DRR;datetime
6006001;20151124;0.0;;;;2015-11-24
6006001;20151125;0.0;;;;2015-11-25
6006001;20151126;0.0;;;;2015-11-26
6006001;20151127;0.0;;;;2015-11-27
6006001;20151128;0.0;;;;2015-11-28
6006001;20151129;0.0;;;;2015-11-29
6006001;20151130;0.0;;;;2015-11-30
6006001;20151201;0.0;;;;2015-12-01
6006001;20151202;0.0;;;;2015-12-02
6006001;20151203;0.0;;;;2015-12-03
6006001;20151204;0.0;;;;2015-12-04
6006001;20151205;5.5;;;;2015-12-05
6006001;20151206;0.0;;;;2015-12-06
6006001;20151207;3.0;;;;2015-12-07
6006001;20151208;0.0;;;;2015-12-08
6006001;20151209;0.0;;;;2015-12-09
6006001;20151210;0.0;;;;2015-12-10
6006001;20151211;0.0;;;;2015-12-11
6006001;20151212;0.0;;;;2015-12-12
6006001;20151213;0.0;;;;2015-12-13
6006001;20151214;3.0;;;;2015-12-14
6006001;20151215;0.0;;;;2015-12-15
6006001;20151216;0.0;;;;2015-12-16
6006001;20151217;0.0;;;;2015-12-17
6006001;20151218;0.0;;;;2015-12-18
6006001;20151219;0.0;;;;2015-12-19
6006001;20151220;0.0;;;;2015-12-20
6006001;20151221;0.0;;;;2015-12-21
6006001;20151222;0.0;;;;2015-12-22
6006001;20151223;0.0;;;;2015-12-23
6006001;20151224;0.0;;;;2015-12-24
6006001;20151225;0.0;;;;2015-12-25
6006001;20151226;0.0;;;;2015-12-26
6006001;20151227;0.0;;;;2015-12-27
6006001;20151228;0.0;;;;2015-12-28
6006001;20151229;0.0;;;;2015-12-29
6006001;20151230;0.0;;;;2015-12-30
6006001;20151231;0.0;;;;2015-12-31
6006001;20160101;6.0;;;;2016-01-01
6006001;20160102;9.2;;;;2016-01-02
6006001;20160103;0.0;;;;2016-01-03
6006001;20160104;0.7;;;;2016-01-04
6006001;20160105;0.0;;;;2016-01-05
6006001;20160106;0.0;;;;2016-01-06
6006001;20160107;0.0;;;;2016-01-07
6006001;20160108;0.0;;;;2016-01-08
6006001;20160109;1.1;;;;2016-01-09
6006001;20160110;0.0;;;;2016-01-10
6006001;20160111;4.9;;;;2016-01-11
6006001;20160112;0.0;;;;2016-01-12
6006001;20160113;0.0;;;;2016-01-13
6006001;20160114;6.2;;;;2016-01-14
6006001;20160115;0.0;;;;2016-01-15
6006001;20160116;0.0;;;;2016-01-16
6006001;20160117;0.0;;;;2016-01-17
6006001;20160118;0.0;;;;2016-01-18
6006001;20160119;0.0;;;;2016-01-19
6006001;20160120;0.0;;;;2016-01-20
6006001;20160121;0.0;;;;2016-01-21
6006001;20160122;0.0;;;;2016-01-22
6006001;20160123;0.0;;;;2016-01-23
6006001;20160124;0.0;;;;2016-01-24
6006001;20160125;0.0;;;;2016-01-25
6006001;20160126;0.0;;;;2016-01-26
6006001;20160127;0.0;;;;2016-01-27
6006001;20160128;0.0;;;;2016-01-28
6006001;20160129;0.0;;;;2016-01-29
6006001;20160130;0.0;;;;2016-01-30
6006001;20160131;0.0;;;;2016-01-31
6006001;20160201;0.0;;;;2016-02-01
6006001;20160202;0.5;;;;2016-02-02
6006001;20160203;0.0;;;;2016-02-03
6006001;20160204;0.0;;;;2016-02-04
6006001;20160205;0.0;;;;2016-02-05
6006001;20160206;3.4;;;;2016-02-06
6006001;20160207;26.9;;;;2016-02-07
6006001;20160208;0.0;;;;2016-02-08
6006001;20160209;26.5;;;;2016-02-09
6006001;20160210;0.0;;;;2016-02-10
6006001;20160211;0.0;;;;2016-02-11
6006001;20160212;12.2;;;;2016-02-12
6006001;20160213;1.0;;;;2016-02-13
6006001;20160214;0.0;;;;2016-02-14
6006001;20160215;0.0;;;;2016-02-15
6006001;20160216;0.0;;;;2016-02-16
6006001;20160217;0.8;;;;2016-02-17
6006001;20160218;0.0;;;;2016-02-18
6006001;20160219;0.0;;;;2016-02-19
6006001;20160220;0.0;;;;2016-02-20
6006001;20160221;0.0;;;;2016-02-21
6006001;20160222;5.1;;;;2016-02-22
6006001;20160223;0.0;;;;2016-02-23
6006001;20160224;0.0;;;;2016-02-24
6006001;20160225;0.0;;;;2016-02-25
6006001;20160226;5.1;;;;2016-02-26
6006001;20160227;21.7;;;;2016-02-27
6006001;20160228;3.2;;;;2016-02-28
6006001;20160229;0.0;;;;2016-02-29
6006001;20160301;0.0;;;;2016-03-01
6006001;20160302;0.2;;;;2016-03-02
6006001;20160303;0.0;;;;2016-03-03
6006001;20160304;39.7;;;;2016-03-04
6006001;20160305;10.2;;;;2016-03-05
6006001;20160306;0.0;;;;2016-03-06
6006001;20160307;0.0;;;;2016-03-07
6006001;20160308;0.0;;;;2016-03-08
6006001;20160309;0.0;;;;2016-03-09
6006001;20160310;0.0;;;;2016-03-10
6006001;20160311;0.0;;;;2016-03-11
6006001;20160312;0.0;;;;2016-03-12
6006001;20160313;0.0;;;;2016-03-13
6006001;20160314;0.0;;;;2016-03-14
6006001;20160315;0.5;;;;2016-03-15
6006001;20160316;6.9;;;;2016-03-16
6006001;20160317;0.0;;;;2016-03-17
6006001;20160318;0.0;;;;2016-03-18
6006001;20160319;0.0;;;;2016-03-19
6006001;20160320;0.0;;;;2016-03-20
6006001;20160321;0.0;;;;2016-03-21
6006001;20160322;0.0;;;;2016-03-22
6006001;20160323;0.0;;;;2016-03-23
6006001;20160324;0.0;;;;2016-03-24
6006001;20160325;0.0;;;;2016-03-25
6006001;20160326;0.0;;;;2016-03-26
6006001;20160327;5.0;;;;2016-03-27
6006001;20160328;0.0;;;;2016-03-28
6006001;20160329;0.0;;;;2016-03-29
6006001;20160330;0.0;;;;2016-03-30
6006001;20160331;0.0;;;;2016-03-31
6006001;20160401;2.6;;;;2016-04-01
6006001;20160402;0.0;;;;2016-04-02
6006001;20160403;0.0;;;;2016-04-03
6006001;20160404;0.5;;;;2016-04-04
6006001;20160405;0.0;;;;2016-04-05
6006001;20160406;0.0;;;;2016-04-06
6006001;20160407;0.0;;;;2016-04-07
6006001;20160408;0.0;;;;2016-04-08
6006001;20160409;1.7;;;;2016-04-09
6006001;20160410;0.0;;;;2016-04-10
6006001;20160411;0.0;;;;2016-04-11
6006001;20160412;0.0;;;;2016-04-12
6006001;20160413;0.0;;;;2016-04-13
6006001;20160414;0.0;;;;2016-04-14
6006001;20160415;0.0;;;;2016-04-15
6006001;20160416;0.0;;;;2016-04-16
6006001;20160417;1.2;;;;2016-04-17
6006001;20160418;0.0;;;;2016-04-18
6006001;20160419;0.0;;;;2016-04-19
6006001;20160420;0.0;;;;2016-04-20
6006001;20160421;0.0;;;;2016-04-21
6006001;20160422;1.1;;;;2016-04-22
6006001;20160423;12.5;;;;2016-04-23
6006001;20160424;0.0;;;;2016-04-24
6006001;20160425;0.0;;;;2016-04-25
6006001;20160426;0.0;;;;2016-04-26
6006001;20160427;0.0;;;;2016-04-27
6006001;20160428;0.0;;;;2016-04-28
6006001;20160429;0.0;;;;2016-04-29
6006001;20160430;0.0;;;;2016-04-30
6006001;20160501;0.0;;;;2016-05-01
6006001;20160502;0.0;;;;2016-05-02
6006001;20160503;0.0;;;;2016-05-03
6006001;20160504;0.0;;;;2016-05-04
6006001;20160505;0.0;;;;2016-05-05
6006001;20160506;0.0;;;;2016-05-06
6006001;20160507;0.0;;;;2016-05-07
6006001;20160508;8.2;;;;2016-05-08
6006001;20160509;3.3;;;;2016-05-09
6006001;20160510;13.0;;;;2016-05-10
6006001;20160511;1.9;;;;2016-05-11
6006001;20160512;0.0;;;;2016-05-12
6006001;20160513;0.2;;;;2016-05-13
6006001;20160514;2.0;;;;2016-05-14
6006001;20160515;0.0;;;;2016-05-15
6006001;20160516;0.0;;;;2016-05-16
6006001;20160517;0.0;;;;2016-05-17
6006001;20160518;0.0;;;;2016-05-18
6006001;20160519;0.0;;;;2016-05-19
6006001;20160520;0.0;;;;2016-05-20
6006001;20160521;0.0;;;;2016-05-21
6006001;20160522;0.0;;;;2016-05-22
6006001;20160523;0.0;;;;2016-05-23
6006001;20160524;0.0;;;;2016-05-24
6006001;20160525;0.0;;;;2016-05-25
6006001;20160526;0.0;;;;2016-05-26
6006001;20160527;0.0;;;;2016-05-27
6006001;20160528;1.4;;;;2016-05-28
6006001;20160529;32.3;;;;2016-05-29
6006001;20160530;0.0;;;;2016-05-30
6006001;20160531;0.0;;;;2016-05-31
6006001;20160601;0.0;;;;2016-06-01
6006001;20160602;0.8;;;;2016-06-02
6006001;20160603;2.0;;;;2016-06-03
6006001;20160604;2.0;;;;2016-06-04
6006001;20160605;0.9;;;;2016-06-05
6006001;20160606;0.0;;;;2016-06-06
6006001;20160607;0.0;;;;2016-06-07
6006001;20160608;1.6;;;;2016-06-08
6006001;20160609;31.2;;;;2016-06-09
6006001;20160610;0.1;;;;2016-06-10
6006001;20160611;0.0;;;;2016-06-11
6006001;20160612;0.0;;;;2016-06-12
6006001;20160613;0.0;;;;2016-06-13
6006001;20160614;0.0;;;;2016-06-14
6006001;20160615;4.2;;;;2016-06-15
6006001;20160616;26.9;;;;2016-06-16
6006001;20160617;0.0;;;;2016-06-17
6006001;20160618;0.1;;;;2016-06-18
6006001;20160619;1.5;;;;2016-06-19
6006001;20160620;0.0;;;;2016-06-20
6006001;20160621;0.0;;;;2016-06-21
6006001;20160622;0.0;;;;2016-06-22
6006001;20160623;0.0;;;;2016-06-23
6006001;20160624;0.0;;;;2016-06-24
6006001;20160625;0.0;;;;2016-06-25
6006001;20160626;0.0;;;;2016-06-26
6006001;20160627;0.0;;;;2016-06-27
6006001;20160628;0.0;;;;2016-06-28
6006001;20160629;0.0;;;;2016-06-29
6006001;20160630;2.6;;;;2016-06-30
6006001;20160701;0.0;;;;2016-07-01
6006001;20160702;0.0;;;;2016-07-02
6006001;20160703;0.0;;;;2016-07-03
6006001;20160704;0.0;;;;2016-07-04
6006001;20160705;0.0;;;;2016-07-05
6006001;20160706;0.0;;;;2016-07-06
6006001;20160707;0.0;;;;2016-07-07
6006001;20160708;0.0;;;;2016-07-08
6006001;20160709;0.0;;;;2016-07-09
6006001;20160710;0.0;;;;2016-07-10
6006001;20160711;0.0;;;;2016-07-11
6006001;20160712;0.0;;;;2016-07-12
6006001;20160713;0.0;;;;2016-07-13
6006001;20160714;0.0;;;;2016-07-14
6006001;20160715;0.0;;;;2016-07-15
6006001;20160716;0.0;;;;2016-07-16
6006001;20160717;0.0;;;;2016-07-17
6006001;20160718;0.0;;;;2016-07-18
6006001;20160719;0.0;;;;2016-07-19
6006001;20160720;0.0;;;;2016-07-20
6006001;20160721;0.5;;;;2016-07-21
6006001;20160722;1.5;;;;2016-07-22
6006001;20160723;0.0;;;;2016-07-23
6006001;20160724;0.0;;;;2016-07-24
6006001;20160725;0.0;;;;2016-07-25
6006001;20160726;0.0;;;;2016-07-26
6006001;20160727;0.0;;;;2016-07-27
6006001;20160728;0.0;;;;2016-07-28
6006001;20160729;0.0;;;;2016-07-29
6006001;20160730;0.0;;;;2016-07-30
6006001;20160731;0.0;;;;2016-07-31
6006001;20160801;0.0;;;;2016-08-01
6006001;20160802;0.0;;;;2016-08-02
6006001;20160803;0.0;;;;2016-08-03
6006001;20160804;2.2;;;;2016-08-04
6006001;20160805;0.0;;;;2016-08-05
6006001;20160806;0.0;;;;2016-08-06
6006001;20160807;0.0;;;;2016-08-07
6006001;20160808;0.0;;;;2016-08-08
6006001;20160809;0.0;;;;2016-08-09
6006001;20160810;0.0;;;;2016-08-10
6006001;20160811;0.0;;;;2016-08-11
6006001;20160812;0.0;;;;2016-08-12
6006001;20160813;0.0;;;;2016-08-13
6006001;20160814;0.0;;;;2016-08-14
6006001;20160815;0.0;;;;2016-08-15
6006001;20160816;0.0;;;;2016-08-16
6006001;20160817;0.0;;;;2016-08-17
6006001;20160818;0.3;;;;2016-08-18
6006001;20160819;0.0;;;;2016-08-19
6006001;20160820;0.0;;;;2016-08-20
6006001;20160821;0.0;;;;2016-08-21
6006001;20160822;0.0;;;;2016-08-22
6006001;20160823;0.0;;;;2016-08-23
6006001;20160824;0.0;;;;2016-08-24
6006001;20160825;0.0;;;;2016-08-25
6006001;20160826;0.0;;;;2016-08-26
6006001;20160827;0.0;;;;2016-08-27
6006001;20160828;0.0;;;;2016-08-28
6006001;20160829;2.9;;;;2016-08-29
6006001;20160830;4.4;;;;2016-08-30
6006001;20160831;0.0;;;;2016-08-31
6006001;20160901;0.0;;;;2016-09-01
6006001;20160902;0.0;;;;2016-09-02
6006001;20160903;0.0;;;;2016-09-03
6006001;20160904;0.0;;;;2016-09-04
6006001;20160905;0.0;;;;2016-09-05
6006001;20160906;0.0;;;;2016-09-06
6006001;20160907;0.0;;;;2016-09-07
6006001;20160908;0.0;;;;2016-09-08
6006001;20160909;0.0;;;;2016-09-09
6006001;20160910;0.0;;;;2016-09-10
6006001;20160911;0.0;;;;2016-09-11
6006001;20160912;0.0;;;;2016-09-12
6006001;20160913;0.0;;;;2016-09-13
6006001;20160914;15.2;;;;2016-09-14
6006001;20160915;0.0;;;;2016-09-15
6006001;20160916;0.0;;;;2016-09-16
6006001;20160917;0.0;;;;2016-09-17
6006001;20160918;0.0;;;;2016-09-18
6006001;20160919;0.0;;;;2016-09-19
6006001;20160920;0.0;;;;2016-09-20
6006001;20160921;3.1;;;;2016-09-21
6006001;20160922;0.0;;;;2016-09-22
6006001;20160923;0.0;;;;2016-09-23
6006001;20160924;4.5;;;;2016-09-24
6006001;20160925;0.0;;;;2016-09-25
6006001;20160926;0.0;;;;2016-09-26
6006001;20160927;0.5;;;;2016-09-27
6006001;20160928;0.0;;;;2016-09-28
6006001;20160929;0.0;;;;2016-09-29
6006001;20160930;0.0;;;;2016-09-30
6006001;20161001;0.3;;;;2016-10-01
6006001;20161002;0.0;;;;2016-10-02
6006001;20161003;0.0;;;;2016-10-03
6006001;20161004;0.0;;;;2016-10-04
6006001;20161005;0.0;;;;2016-10-05
6006001;20161006;0.0;;;;2016-10-06
6006001;20161007;0.0;;;;2016-10-07
6006001;20161008;0.0;;;;2016-10-08
6006001;20161009;0.0;;;;2016-10-09
6006001;20161010;6.1;;;;2016-10-10
6006001;20161011;0.5;;;;2016-10-11
6006001;20161012;1.6;;;;2016-10-12
6006001;20161013;19.3;;;;2016-10-13
6006001;20161014;56.8;;;;2016-10-14
6006001;20161015;0.0;;;;2016-10-15
6006001;20161016;0.0;;;;2016-10-16
6006001;20161017;0.3;;;;2016-10-17
6006001;20161018;0.0;;;;2016-10-18
6006001;20161019;0.0;;;;2016-10-19
6006001;20161020;2.6;;;;2016-10-20
6006001;20161021;0.0;;;;2016-10-21
6006001;20161022;2.3;;;;2016-10-22
6006001;20161023;12.7;;;;2016-10-23
6006001;20161024;0.3;;;;2016-10-24
6006001;20161025;1.4;;;;2016-10-25
6006001;20161026;0.5;;;;2016-10-26
6006001;20161027;0.0;;;;2016-10-27
6006001;20161028;0.0;;;;2016-10-28
6006001;20161029;0.0;;;;2016-10-29
6006001;20161030;0.0;;;;2016-10-30
6006001;20161031;0.0;;;;2016-10-31
6006001;20161101;0.0;;;;2016-11-01
6006001;20161102;0.0;;;;2016-11-02
6006001;20161103;0.0;;;;2016-11-03
6006001;20161104;19.3;;;;2016-11-04
6006001;20161105;3.0;;;;2016-11-05
6006001;20161106;0.0;;;;2016-11-06
6006001;20161107;0.0;;;;2016-11-07
6006001;20161108;0.0;;;;2016-11-08
6006001;20161109;0.0;;;;2016-11-09
6006001;20161110;0.0;;;;2016-11-10
6006001;20161111;0.0;;;;2016-11-11
6006001;20161127;0.0;;;;2016-11-27
6006001;20161128;0.0;;;;2016-11-28
6006001;20161129;0.0;;;;2016-11-29
6006001;20161130;0.0;;;;2016-11-30
6006001;20161201;0.0;;;;2016-12-01
6006001;20161202;0.0;;;;2016-12-02
6006001;20161203;0.0;;;;2016-12-03
6006001;20161204;0.0;;;;2016-12-04
6006001;20161205;0.0;;;;2016-12-05
6006001;20161206;0.0;;;;2016-12-06
6006001;20161207;0.0;;;;2016-12-07
6006001;20161208;0.0;;;;2016-12-08
6006001;20161209;0.0;;;;2016-12-09
6006001;20161210;0.0;;;;2016-12-10
6006001;20161211;0.0;;;;2016-12-11
6006001;20161212;0.0;;;;2016-12-12
6006001;20161213;0.0;;;;2016-12-13
6006001;20161214;0.0;;;;2016-12-14
6006001;20161215;4.0;;;;2016-12-15
6006001;20161216;1.7;;;;2016-12-16
6006001;20161217;0.0;;;;2016-12-17
6006001;20161218;0.0;;;;2016-12-18
6006001;20161219;19.5;;;;2016-12-19
6006001;20161220;2.9;;;;2016-12-20
6006001;20161221;0.0;;;;2016-12-21
6006001;20161222;0.0;;;;2016-12-22
6006001;20161223;0.0;;;;2016-12-23
6006001;20161224;0.0;;;;2016-12-24
6006001;20161225;0.0;;;;2016-12-25
6006001;20161226;0.0;;;;2016-12-26
6006001;20161227;0.0;;;;2016-12-27
6006001;20161228;0.0;;;;2016-12-28
6006001;20161229;0.0;;;;2016-12-29
6006001;20161230;0.0;;;;2016-12-30
6006001;20161231;0.0;;;;2016-12-31
6006001;20170101;0.0;;;;2017-01-01
6006001;20170102;0.0;;;;2017-01-02
6006001;20170103;0.0;;;;2017-01-03
6006001;20170104;0.0;;;;2017-01-04
6006001;20170105;0.0;;;;2017-01-05
6006001;20170106;0.0;;;;2017-01-06
6006001;20170107;0.0;;;;2017-01-07
6006001;20170108;0.0;;;;2017-01-08
6006001;20170109;0.0;;;;2017-01-09
6006001;20170110;4.0;;;;2017-01-10
6006001;20170111;0.0;;;;2017-01-11
6006001;20170112;0.0;;;;2017-01-12
6006001;20170113;0.0;;;;2017-01-13
6006001;20170114;0.0;;;;2017-01-14
6006001;20170115;0.0;;;;2017-01-15
6006001;20170116;0.0;;;;2017-01-16
6006001;20170117;0.0;;;;2017-01-17
6006001;20170118;0.0;;;;2017-01-18
6006001;20170119;0.0;;;;2017-01-19
6006001;20170120;0.0;;;;2017-01-20
6006001;20170121;0.0;;;;2017-01-21
6006001;20170122;3.4;;;;2017-01-22
6006001;20170123;0.0;;;;2017-01-23
6006001;20170124;0.0;;;;2017-01-24
6006001;20170125;0.0;;;;2017-01-25
6006001;20170126;0.0;;;;2017-01-26
6006001;20170127;1.7;;;;2017-01-27
6006001;20170128;0.7;;;;2017-01-28
6006001;20170129;0.0;;;;2017-01-29
6006001;20170130;0.0;;;;2017-01-30
6006001;20170131;0.0;;;;2017-01-31
6006001;20170201;0.0;;;;2017-02-01
6006001;20170202;22.5;;;;2017-02-02
6006001;20170203;2.1;;;;2017-02-03
6006001;20170204;10.5;;;;2017-02-04
6006001;20170205;28.2;;;;2017-02-05
6006001;20170206;0.0;;;;2017-02-06
6006001;20170207;0.0;;;;2017-02-07
6006001;20170208;4.4;;;;2017-02-08
6006001;20170209;4.7;;;;2017-02-09
6006001;20170210;0.0;;;;2017-02-10
6006001;20170211;0.0;;;;2017-02-11
6006001;20170212;0.0;;;;2017-02-12
6006001;20170213;0.0;;;;2017-02-13
6006001;20170214;0.0;;;;2017-02-14
6006001;20170215;0.0;;;;2017-02-15
6006001;20170216;0.0;;;;2017-02-16
6006001;20170217;0.0;;;;2017-02-17
6006001;20170218;0.0;;;;2017-02-18
6006001;20170219;0.0;;;;2017-02-19
6006001;20170220;0.0;;;;2017-02-20
6006001;20170221;0.0;;;;2017-02-21
6006001;20170222;0.0;;;;2017-02-22
6006001;20170223;0.0;;;;2017-02-23
6006001;20170224;0.0;;;;2017-02-24
6006001;20170225;0.0;;;;2017-02-25
6006001;20170226;0.0;;;;2017-02-26
6006001;20170227;36.4;;;;2017-02-27
6006001;20170228;1.9;;;;2017-02-28
6006001;20170301;0.0;;;;2017-03-01
6006001;20170302;0.0;;;;2017-03-02
6006001;20170303;2.6;;;;2017-03-03
6006001;20170304;14.3;;;;2017-03-04
6006001;20170305;0.0;;;;2017-03-05
6006001;20170306;0.7;;;;2017-03-06
6006001;20170307;0.0;;;;2017-03-07
6006001;20170308;0.0;;;;2017-03-08
6006001;20170309;0.0;;;;2017-03-09
6006001;20170310;0.0;;;;2017-03-10
6006001;20170311;0.0;;;;2017-03-11
6006001;20170312;0.0;;;;2017-03-12
6006001;20170313;0.0;;;;2017-03-13
6006001;20170314;0.0;;;;2017-03-14
6006001;20170315;0.0;;;;2017-03-15
6006001;20170316;0.0;;;;2017-03-16
6006001;20170317;0.0;;;;2017-03-17
6006001;20170318;0.0;;;;2017-03-18
6006001;20170319;0.0;;;;2017-03-19
6006001;20170320;0.0;;;;2017-03-20
6006001;20170321;0.0;;;;2017-03-21
6006001;20170322;0.0;;;;2017-03-22
6006001;20170323;28.5;;;;2017-03-23
6006001;20170324;3.0;;;;2017-03-24
6006001;20170325;30.6;;;;2017-03-25
6006001;20170326;0.0;;;;2017-03-26
6006001;20170327;0.0;;;;2017-03-27
6006001;20170328;0.0;;;;2017-03-28
6006001;20170329;0.0;;;;2017-03-29
6006001;20170330;0.0;;;;2017-03-30
6006001;20170331;0.0;;;;2017-03-31
6006001;20170401;7.8;;;;2017-04-01
6006001;20170402;3.4;;;;2017-04-02
6006001;20170403;0.0;;;;2017-04-03
6006001;20170404;0.0;;;;2017-04-04
6006001;20170405;0.0;;;;2017-04-05
6006001;20170406;0.0;;;;2017-04-06
6006001;20170407;0.0;;;;2017-04-07
6006001;20170408;0.0;;;;2017-04-08
6006001;20170409;0.0;;;;2017-04-09
6006001;20170410;0.0;;;;2017-04-10
6006001;20170411;0.0;;;;2017-04-11
6006001;20170412;0.0;;;;2017-04-12
6006001;20170413;0.0;;;;2017-04-13
6006001;20170414;0.0;;;;2017-04-14
6006001;20170415;0.0;;;;2017-04-15
6006001;20170416;0.0;;;;2017-04-16
6006001;20170417;0.0;;;;2017-04-17
6006001;20170418;2.9;;;;2017-04-18
6006001;20170419;0.0;;;;2017-04-19
6006001;20170420;0.0;;;;2017-04-20
6006001;20170421;0.0;;;;2017-04-21
6006001;20170422;0.0;;;;2017-04-22
6006001;20170423;0.0;;;;2017-04-23
6006001;20170424;0.0;;;;2017-04-24
6006001;20170425;10.3;;;;2017-04-25
6006001;20170426;16.2;;;;2017-04-26
6006001;20170427;1.5;;;;2017-04-27
6006001;20170428;0.0;;;;2017-04-28
6006001;20170429;0.0;;;;2017-04-29
6006001;20170430;14.0;;;;2017-04-30
6006001;20170501;0.5;;;;2017-05-01
6006001;20170502;0.0;;;;2017-05-02
6006001;20170503;0.0;;;;2017-05-03
6006001;20170504;0.0;;;;2017-05-04
6006001;20170505;0.8;;;;2017-05-05
6006001;20170506;18.8;;;;2017-05-06
6006001;20170507;0.0;;;;2017-05-07
6006001;20170508;2.0;;;;2017-05-08
6006001;20170509;0.0;;;;2017-05-09
6006001;20170510;0.0;;;;2017-05-10
6006001;20170511;1.1;;;;2017-05-11
6006001;20170512;0.5;;;;2017-05-12
6006001;20170513;0.0;;;;2017-05-13
6006001;20170514;0.0;;;;2017-05-14
6006001;20170515;0.0;;;;2017-05-15
6006001;20170516;0.0;;;;2017-05-16
6006001;20170517;0.0;;;;2017-05-17
6006001;20170518;1.2;;;;2017-05-18
6006001;20170519;0.8;;;;2017-05-19
6006001;20170520;0.0;;;;2017-05-20
6006001;20170521;0.0;;;;2017-05-21
6006001;20170522;0.0;;;;2017-05-22
6006001;20170523;0.0;;;;2017-05-23
6006001;20170524;0.0;;;;2017-05-24
6006001;20170525;0.0;;;;2017-05-25
6006001;20170526;0.0;;;;2017-05-26
6006001;20170527;0.0;;;;2017-05-27
6006001;20170528;0.0;;;;2017-05-28
6006001;20170529;0.0;;;;2017-05-29
6006001;20170530;0.0;;;;2017-05-30
6006001;20170531;0.0;;;;2017-05-31
6006001;20170601;0.0;;;;2017-06-01
6006001;20170602;0.0;;;;2017-06-02
6006001;20170603;0.0;;;;2017-06-03
6006001;20170604;0.0;;;;2017-06-04
6006001;20170605;0.0;;;;2017-06-05
6006001;20170606;0.0;;;;2017-06-06
6006001;20170607;0.0;;;;2017-06-07
6006001;20170608;0.0;;;;2017-06-08
6006001;20170609;0.0;;;;2017-06-09
6006001;20170610;0.0;;;;2017-06-10
6006001;20170611;0.0;;;;2017-06-11
6006001;20170612;0.0;;;;2017-06-12
6006001;20170613;0.0;;;;2017-06-13
6006001;20170614;0.0;;;;2017-06-14
6006001;20170615;0.0;;;;2017-06-15
6006001;20170616;0.0;;;;2017-06-16
6006001;20170617;0.0;;;;2017-06-17
6006001;20170618;0.0;;;;2017-06-18
6006001;20170619;0.0;;;;2017-06-19
6006001;20170620;0.0;;;;2017-06-20
6006001;20170621;0.0;;;;2017-06-21
6006001;20170622;0.0;;;;2017-06-22
6006001;20170623;0.0;;;;2017-06-23
6006001;20170624;0.0;;;;2017-06-24
6006001;20170625;0.0;;;;2017-06-25
6006001;20170626;0.0;;;;2017-06-26
6006001;20170627;0.0;;;;2017-06-27
6006001;20170628;7.7;;;;2017-06-28
6006001;20170629;0.0;;;;2017-06-29
6006001;20170630;0.0;;;;2017-06-30
6006001;20170701;0.0;;;;2017-07-01
6006001;20170702;0.0;;;;2017-07-02
6006001;20170703;0.0;;;;2017-07-03
6006001;20170704;0.0;;;;2017-07-04
6006001;20170705;0.0;;;;2017-07-05
6006001;20170706;0.0;;;;2017-07-06
6006001;20170707;0.0;;;;2017-07-07
6006001;20170708;0.1;;;;2017-07-08
6006001;20170709;0.0;;;;2017-07-09
6006001;20170710;0.0;;;;2017-07-10
6006001;20170711;0.0;;;;2017-07-11
6006001;20170712;0.0;;;;2017-07-12
6006001;20170713;0.0;;;;2017-07-13
6006001;20170714;0.0;;;;2017-07-14
6006001;20170715;0.0;;;;2017-07-15
6006001;20170716;0.0;;;;2017-07-16
6006001;20170717;0.0;;;;2017-07-17
6006001;20170718;0.0;;;;2017-07-18
6006001;20170719;0.0;;;;2017-07-19
6006001;20170720;0.0;;;;2017-07-20
6006001;20170721;0.0;;;;2017-07-21
6006001;20170722;0.0;;;;2017-07-22
6006001;20170723;0.0;;;;2017-07-23
6006001;20170724;0.0;;;;2017-07-24
6006001;20170725;0.0;;;;2017-07-25
6006001;20170726;0.0;;;;2017-07-26
6006001;20170727;0.0;;;;2017-07-27
6006001;20170728;0.0;;;;2017-07-28
6006001;20170729;0.0;;;;2017-07-29
6006001;20170730;0.0;;;;2017-07-30
6006001;20170731;0.0;;;;2017-07-31
6006001;20170801;0.0;;;;2017-08-01
6006001;20170802;0.0;;;;2017-08-02
6006001;20170803;0.0;;;;2017-08-03
6006001;20170804;0.0;;;;2017-08-04
6006001;20170805;0.0;;;;2017-08-05
6006001;20170806;0.6;;;;2017-08-06
6006001;20170807;0.0;;;;2017-08-07
6006001;20170808;0.0;;;;2017-08-08
6006001;20170809;0.0;;;;2017-08-09
6006001;20170810;0.0;;;;2017-08-10
6006001;20170811;0.2;;;;2017-08-11
6006001;20170812;0.0;;;;2017-08-12
6006001;20170813;0.0;;;;2017-08-13
6006001;20170814;0.0;;;;2017-08-14
6006001;20170815;0.0;;;;2017-08-15
6006001;20170816;0.0;;;;2017-08-16
6006001;20170817;0.0;;;;2017-08-17
6006001;20170818;0.0;;;;2017-08-18
6006001;20170819;0.0;;;;2017-08-19
6006001;20170820;0.0;;;;2017-08-20
6006001;20170821;0.0;;;;2017-08-21
6006001;20170822;0.0;;;;2017-08-22
6006001;20170823;0.0;;;;2017-08-23
6006001;20170824;0.0;;;;2017-08-24
6006001;20170825;0.0;;;;2017-08-25
6006001;20170826;0.0;;;;2017-08-26
6006001;20170827;0.0;;;;2017-08-27
6006001;20170828;0.0;;;;2017-08-28
6006001;20170829;0.0;;;;2017-08-29
6006001;20170830;0.0;;;;2017-08-30
6006001;20170831;1.7;;;;2017-08-31
6006001;20170901;0.0;;;;2017-09-01
6006001;20170902;0.0;;;;2017-09-02
